Employee_ID,Survey_Date,Engagement_Score,Manager_Support_Score,Career_Growth_Score,Rewards_Score,Wellbeing_Score,Belonging_Score,eNPS_0_10,Anonymous_Comment
E02934,2025-06-30,57.6,52,44,88,71,50,3,Happy with flexibility
E02934,2026-06-30,65.7,54,90,70,75,47,10,Need more learning opportunities
E02935,2025-06-30,50.1,73,56,38,61,56,7,Strong team culture
E02935,2026-06-30,60.8,50,81,42,50,97,5,Workload is high
E02936,2025-06-30,74.8,52,85,75,89,82,6,Workload is high
E02936,2026-06-30,67.6,47,77,49,69,66,4,Compensation could improve
E02937,2025-06-30,61.1,71,68,79,74,48,9,Need clearer career path
E02937,2026-06-30,72.6,59,94,67,94,84,5,Compensation could improve
E02938,2025-06-30,62.8,53,61,51,82,56,9,Compensation could improve
E02938,2026-06-30,65.7,64,78,42,86,64,10,No comment
E02939,2025-06-30,76.4,80,85,62,69,70,6,Need more learning opportunities
E02939,2026-06-30,79.3,79,59,85,96,46,8,Need clearer career path
E02940,2025-06-30,69.0,57,51,76,85,95,10,Need more learning opportunities
E02940,2026-06-30,67.0,60,52,85,54,80,2,Happy with flexibility
E02941,2025-06-30,61.7,56,57,46,91,56,4,Need clearer career path
E02941,2026-06-30,65.4,52,50,64,59,56,6,Strong team culture
E02942,2025-06-30,73.3,71,67,79,66,78,4,No comment
E02942,2026-06-30,64.6,45,81,64,81,54,10,Strong team culture
E02943,2025-06-30,70.3,83,57,78,78,57,7,Strong team culture
E02943,2026-06-30,83.0,91,87,85,76,64,6,Good manager support
E02944,2025-06-30,76.0,68,92,91,55,47,3,Compensation could improve
E02944,2026-06-30,72.0,84,55,59,94,72,10,Need clearer career path
E02945,2025-06-30,81.4,93,61,92,61,96,3,Happy with flexibility
E02945,2026-06-30,57.0,49,56,67,81,49,0,No comment
E02946,2025-06-30,62.2,50,43,70,65,57,5,Happy with flexibility
E02946,2026-06-30,64.4,82,56,59,87,48,2,Happy with flexibility
E02947,2025-06-30,70.4,53,77,90,63,80,4,Strong team culture
E02947,2026-06-30,57.1,52,41,58,79,51,7,Compensation could improve
E02948,2025-06-30,69.1,47,68,92,88,49,3,Good manager support
E02948,2026-06-30,80.9,66,75,65,92,69,5,Good manager support
E02949,2026-06-30,65.8,50,55,92,64,49,5,Happy with flexibility
E02950,2025-06-30,60.8,90,45,42,69,57,1,Happy with flexibility
E02950,2026-06-30,56.9,74,51,56,75,56,5,Good manager support
E02951,2025-06-30,82.6,88,91,40,74,98,6,Happy with flexibility
E02951,2026-06-30,59.8,62,51,41,53,87,3,No comment
E02952,2025-06-30,72.1,86,81,47,59,63,7,No comment
E02952,2026-06-30,66.8,66,55,71,46,93,5,No comment
E02953,2025-06-30,72.2,87,78,76,66,64,8,Happy with flexibility
E02953,2026-06-30,73.7,50,80,85,77,94,5,Strong team culture
E02954,2025-06-30,56.6,57,61,38,50,75,4,Good manager support
E02954,2026-06-30,70.2,57,52,92,42,97,4,Workload is high
E02955,2025-06-30,60.8,59,41,87,58,70,5,Compensation could improve
E02955,2026-06-30,69.7,61,93,92,63,48,6,Compensation could improve
E02956,2026-06-30,68.6,68,65,54,74,91,9,Happy with flexibility
E02957,2025-06-30,66.4,92,42,49,95,71,3,No comment
E02957,2026-06-30,72.6,54,73,73,48,92,6,Good manager support
E02958,2025-06-30,54.5,79,47,40,48,58,2,Need clearer career path
E02958,2026-06-30,69.1,49,47,79,92,79,3,Compensation could improve
E02959,2025-06-30,46.5,54,47,43,64,73,2,Need clearer career path
E02959,2026-06-30,61.2,74,68,42,40,70,2,Workload is high
E02962,2025-06-30,60.8,75,61,76,44,52,9,Need more learning opportunities
E02962,2026-06-30,72.7,77,66,72,69,72,4,Need clearer career path
E02963,2025-06-30,78.0,49,71,66,94,96,9,Good manager support
E02963,2026-06-30,70.8,50,78,78,58,93,8,Happy with flexibility
E02965,2025-06-30,74.5,46,77,69,68,94,0,Good manager support
E02965,2026-06-30,82.4,94,73,84,85,81,10,Need clearer career path
E02966,2025-06-30,78.7,81,89,68,74,98,3,Need more learning opportunities
E02966,2026-06-30,67.8,93,64,89,56,53,0,Compensation could improve
E02967,2025-06-30,67.6,89,73,90,45,66,4,Need clearer career path
E02968,2025-06-30,74.3,83,91,44,44,89,5,Need clearer career path
E02968,2026-06-30,54.7,58,68,39,49,51,8,Need clearer career path
E02970,2025-06-30,74.9,75,90,67,67,80,9,Need clearer career path
E02970,2026-06-30,58.4,49,94,79,59,79,5,Strong team culture
E02974,2025-06-30,78.2,72,77,74,76,78,4,Strong team culture
E02974,2026-06-30,84.6,81,89,71,67,98,10,Workload is high
E02975,2025-06-30,63.1,57,84,68,42,66,4,Compensation could improve
E02975,2026-06-30,77.7,83,80,87,45,92,6,Need clearer career path
E02976,2025-06-30,49.8,60,44,50,78,49,3,Compensation could improve
E02976,2026-06-30,58.5,59,54,66,59,57,4,Workload is high
E02977,2025-06-30,62.7,93,42,91,58,50,3,Compensation could improve
E02977,2026-06-30,66.4,63,84,67,90,45,8,No comment
E02978,2025-06-30,57.1,77,54,57,43,53,8,No comment
E02978,2026-06-30,70.7,59,83,47,86,87,6,Good manager support
E02979,2025-06-30,64.2,52,61,77,43,95,5,No comment
E02979,2026-06-30,66.6,80,65,45,84,80,8,Strong team culture
E02981,2025-06-30,60.9,53,84,40,95,62,2,Strong team culture
E02981,2026-06-30,61.1,56,88,57,96,45,4,Need more learning opportunities
E02983,2025-06-30,74.9,76,67,69,71,94,4,Good manager support
E02983,2026-06-30,75.6,47,70,75,68,78,9,Strong team culture
E02984,2025-06-30,80.1,73,61,88,74,80,2,Compensation could improve
E02984,2026-06-30,70.8,94,89,79,48,50,10,Workload is high
E02985,2025-06-30,56.0,51,50,60,58,76,1,No comment
E02985,2026-06-30,65.0,74,51,71,84,50,1,No comment
E02987,2025-06-30,69.8,80,75,74,60,67,3,Workload is high
E02987,2026-06-30,63.0,53,70,50,87,77,7,Need clearer career path
E02988,2025-06-30,76.3,65,78,90,86,62,0,Need more learning opportunities
E02988,2026-06-30,55.6,61,46,62,52,75,3,Workload is high
E02989,2025-06-30,72.8,85,70,86,74,73,6,Happy with flexibility
E02989,2026-06-30,62.4,73,50,56,85,52,0,Strong team culture
E02993,2025-06-30,69.7,56,49,77,90,76,2,Compensation could improve
E02993,2026-06-30,71.6,72,43,55,84,93,0,Need more learning opportunities
E02994,2025-06-30,69.9,58,85,52,61,93,6,Need more learning opportunities
E02994,2026-06-30,66.7,76,62,51,56,71,5,Strong team culture
E02995,2025-06-30,74.1,76,94,52,57,80,10,Need clearer career path
E02995,2026-06-30,74.0,75,72,52,96,67,5,Need more learning opportunities
E02996,2025-06-30,73.5,51,79,75,90,45,10,Happy with flexibility
E02996,2026-06-30,76.7,57,68,79,52,95,10,Need more learning opportunities
E02997,2025-06-30,69.3,57,89,72,58,79,6,Compensation could improve
E02997,2026-06-30,64.4,81,90,63,48,45,10,No comment
E02998,2025-06-30,59.0,62,68,77,80,51,7,Happy with flexibility
E02998,2026-06-30,68.9,69,42,77,65,59,10,Need more learning opportunities
E02999,2025-06-30,76.7,92,93,91,41,95,2,Compensation could improve
E02999,2026-06-30,61.7,56,95,43,47,78,0,Need clearer career path
E03001,2025-06-30,78.6,88,83,52,75,82,2,Need clearer career path
E03001,2026-06-30,68.0,78,61,91,77,45,3,Compensation could improve
E03002,2025-06-30,62.6,53,50,84,42,54,4,Need clearer career path
E03002,2026-06-30,66.5,60,65,85,54,54,8,No comment
E03003,2025-06-30,59.6,68,44,39,87,77,7,Compensation could improve
E03003,2026-06-30,65.9,72,94,55,47,55,6,Need more learning opportunities
E03004,2025-06-30,73.7,69,81,84,44,93,9,Need more learning opportunities
E03004,2026-06-30,77.9,93,76,88,74,48,1,No comment
E03005,2025-06-30,72.0,67,89,68,83,77,5,Good manager support
E03005,2026-06-30,60.9,57,58,61,62,72,9,Need clearer career path
E03006,2025-06-30,73.8,76,78,86,45,85,0,Good manager support
E03006,2026-06-30,60.6,45,51,43,86,65,6,Need more learning opportunities
E03007,2025-06-30,58.1,53,64,68,46,48,6,Workload is high
E03007,2026-06-30,63.2,70,50,83,47,60,6,Need more learning opportunities
E03008,2025-06-30,77.5,83,52,50,85,80,8,Need more learning opportunities
E03008,2026-06-30,74.4,95,69,80,75,59,0,Good manager support
E03009,2025-06-30,74.9,93,66,86,60,53,1,Need clearer career path
E03009,2026-06-30,73.3,77,62,83,85,60,4,Need more learning opportunities
E03010,2025-06-30,75.8,87,48,57,65,98,5,Need more learning opportunities
E03010,2026-06-30,69.3,45,71,67,88,51,1,Need clearer career path
E03012,2025-06-30,79.2,54,54,70,83,78,2,Need clearer career path
E03012,2026-06-30,62.6,66,70,55,64,69,5,Workload is high
E03014,2025-06-30,75.8,49,93,82,85,69,0,Compensation could improve
E03014,2026-06-30,62.0,69,67,60,62,97,4,Need clearer career path
E03015,2025-06-30,65.1,78,79,61,53,82,0,Workload is high
E03015,2026-06-30,62.0,86,63,61,67,55,10,Need clearer career path
E03016,2026-06-30,76.1,79,79,79,92,62,0,Strong team culture
E03017,2025-06-30,62.2,50,94,71,49,67,0,Happy with flexibility
E03017,2026-06-30,73.5,81,67,56,82,82,7,No comment
E03018,2025-06-30,78.4,85,90,66,81,75,1,Compensation could improve
E03018,2026-06-30,56.7,67,89,55,40,51,7,Compensation could improve
E03019,2025-06-30,71.6,64,82,68,78,91,3,Workload is high
E03019,2026-06-30,84.6,88,61,91,67,97,8,Compensation could improve
E03020,2025-06-30,69.4,94,60,55,72,93,6,No comment
E03020,2026-06-30,67.5,84,87,51,45,58,1,Good manager support
E03021,2025-06-30,55.4,61,49,56,46,79,10,Strong team culture
E03021,2026-06-30,55.7,57,70,49,65,45,5,No comment
E03023,2025-06-30,75.6,75,74,58,75,86,9,Workload is high
E03023,2026-06-30,71.6,71,55,68,88,90,6,Workload is high
E03024,2026-06-30,59.8,54,57,62,41,62,8,Strong team culture
E03025,2025-06-30,68.8,95,83,49,63,94,4,No comment
E03025,2026-06-30,51.8,52,51,68,55,48,0,Need clearer career path
E03026,2025-06-30,56.0,73,54,52,87,46,5,Good manager support
E03026,2026-06-30,68.6,85,79,61,66,68,3,Need more learning opportunities
E03027,2025-06-30,62.6,61,43,53,96,87,5,Good manager support
E03027,2026-06-30,79.3,93,54,78,85,98,10,Strong team culture
E03028,2025-06-30,63.9,75,42,48,61,64,8,Happy with flexibility
E03028,2026-06-30,69.9,58,45,85,74,79,4,Good manager support
E03029,2025-06-30,69.1,54,91,89,66,49,9,Strong team culture
E03029,2026-06-30,67.0,80,60,38,76,87,7,No comment
E03030,2025-06-30,64.4,67,64,44,47,87,9,Workload is high
E03030,2026-06-30,68.0,87,49,80,69,73,2,Happy with flexibility
E03031,2025-06-30,68.8,57,91,69,41,68,4,Happy with flexibility
E03031,2026-06-30,90.4,92,56,81,96,87,10,Need clearer career path
E03033,2025-06-30,62.7,49,79,44,58,74,8,Workload is high
E03033,2026-06-30,68.2,64,82,49,42,80,3,No comment
E03034,2025-06-30,82.4,47,88,90,86,97,10,Compensation could improve
E03034,2026-06-30,63.7,54,61,68,65,60,4,Need more learning opportunities
E03038,2025-06-30,54.9,50,54,53,49,84,10,Happy with flexibility
E03038,2026-06-30,74.1,80,76,85,84,52,4,Need more learning opportunities
E03039,2026-06-30,82.1,56,81,87,44,97,7,Need clearer career path
E03040,2025-06-30,72.4,69,68,63,89,91,0,Need more learning opportunities
E03040,2026-06-30,48.0,69,40,52,53,51,9,Good manager support
E03042,2025-06-30,70.1,53,82,85,79,73,2,Good manager support
E03042,2026-06-30,69.8,60,88,55,82,86,5,Need clearer career path
E03043,2025-06-30,44.9,75,45,43,43,60,0,Need more learning opportunities
E03043,2026-06-30,72.9,94,67,41,96,63,2,Compensation could improve
E03044,2025-06-30,67.2,47,49,82,43,55,0,Need more learning opportunities
E03044,2026-06-30,59.7,51,75,48,49,77,9,No comment
E03046,2025-06-30,59.2,48,48,53,61,68,7,Need clearer career path
E03046,2026-06-30,64.7,60,50,58,76,61,3,Need clearer career path
E03048,2025-06-30,65.1,62,90,53,40,56,4,Happy with flexibility
E03048,2026-06-30,86.9,58,80,88,96,94,8,Strong team culture
E03050,2025-06-30,64.1,45,67,68,69,67,10,Need more learning opportunities
E03050,2026-06-30,82.2,57,90,87,63,90,1,Good manager support
E03051,2025-06-30,63.1,54,57,66,63,52,0,Strong team culture
E03051,2026-06-30,67.4,62,50,90,67,67,1,Need clearer career path
E03052,2025-06-30,69.1,64,85,86,41,80,2,Workload is high
E03052,2026-06-30,79.1,91,93,74,50,90,6,Workload is high
E03053,2025-06-30,62.4,92,67,71,65,56,5,Happy with flexibility
E03053,2026-06-30,73.7,66,68,58,71,94,6,Need clearer career path
E03054,2025-06-30,63.5,63,54,60,54,72,9,Good manager support
E03054,2026-06-30,72.8,51,52,87,63,79,5,Strong team culture
E03055,2025-06-30,69.5,51,70,77,81,86,1,Good manager support
E03055,2026-06-30,77.8,74,89,65,57,98,8,Compensation could improve
E03056,2025-06-30,73.7,61,75,83,80,70,10,Happy with flexibility
E03056,2026-06-30,46.1,46,41,66,45,48,6,Happy with flexibility
E03057,2025-06-30,61.8,46,50,53,53,87,7,Strong team culture
E03057,2026-06-30,65.1,81,43,69,61,60,0,Need more learning opportunities
E03058,2025-06-30,67.3,71,77,54,60,55,9,Need clearer career path
E03058,2026-06-30,66.4,85,42,49,40,96,8,Need clearer career path
E03059,2025-06-30,73.2,92,80,58,55,80,0,Need clearer career path
E03059,2026-06-30,67.1,62,81,45,82,69,9,No comment
E03060,2025-06-30,74.0,60,94,40,56,94,3,Compensation could improve
E03060,2026-06-30,74.6,59,80,63,89,85,2,Happy with flexibility
E03061,2025-06-30,61.7,54,49,80,55,53,9,Need clearer career path
E03061,2026-06-30,76.8,82,90,85,42,73,8,Happy with flexibility
E03062,2025-06-30,62.2,68,84,84,41,53,2,Strong team culture
E03062,2026-06-30,72.7,47,59,62,96,69,2,Need clearer career path
E03063,2025-06-30,69.4,54,78,80,55,76,8,Need more learning opportunities
E03063,2026-06-30,69.8,88,68,52,58,87,6,Compensation could improve
E03064,2025-06-30,73.0,78,70,75,61,90,4,Workload is high
E03064,2026-06-30,59.1,60,58,42,88,64,1,Strong team culture
E03065,2025-06-30,81.9,78,59,91,96,77,6,Workload is high
E03065,2026-06-30,74.6,50,78,73,75,88,0,Need more learning opportunities
E03066,2025-06-30,74.6,83,79,69,62,96,3,No comment
E03066,2026-06-30,78.2,71,83,71,70,76,3,Strong team culture
E03067,2025-06-30,62.5,66,77,81,52,59,8,Workload is high
E03067,2026-06-30,73.8,71,43,81,88,86,4,Need clearer career path
E03068,2025-06-30,66.3,60,73,87,57,46,7,Good manager support
E03068,2026-06-30,69.0,84,46,82,83,79,3,No comment
E03069,2025-06-30,58.9,62,56,65,48,67,5,Strong team culture
E03069,2026-06-30,75.9,50,84,47,89,79,1,Need more learning opportunities
E03070,2025-06-30,55.2,51,44,61,51,61,10,Good manager support
E03070,2026-06-30,79.6,62,68,80,91,96,9,Workload is high
E03071,2025-06-30,60.3,49,44,84,62,66,0,Strong team culture
E03071,2026-06-30,63.6,75,85,42,49,70,6,Need clearer career path
E03072,2025-06-30,81.0,95,82,68,54,78,8,Good manager support
E03072,2026-06-30,61.2,69,43,56,80,47,10,Need more learning opportunities
E03073,2026-06-30,56.9,77,48,53,80,46,4,Happy with flexibility
E03074,2026-06-30,70.3,45,57,86,82,94,9,No comment
E03075,2026-06-30,62.3,64,59,61,75,70,10,Need clearer career path
E03076,2025-06-30,80.9,52,87,56,81,74,4,No comment
E03076,2026-06-30,69.1,85,71,39,57,72,0,Need more learning opportunities
E03077,2025-06-30,65.9,91,86,40,59,49,5,Happy with flexibility
E03077,2026-06-30,75.5,87,74,79,46,92,10,Strong team culture
E03078,2025-06-30,52.3,62,40,43,72,56,4,Good manager support
E03078,2026-06-30,55.7,74,48,39,51,78,8,Need more learning opportunities
E03079,2025-06-30,75.7,86,77,78,45,60,5,Compensation could improve
E03079,2026-06-30,52.8,64,61,49,43,77,0,Workload is high
E03080,2025-06-30,71.7,86,84,41,87,71,8,Strong team culture
E03080,2026-06-30,70.7,51,47,65,89,84,4,Workload is high
E03081,2025-06-30,75.8,83,73,91,67,59,8,Need clearer career path
E03082,2025-06-30,68.7,79,84,80,44,62,6,Workload is high
E03082,2026-06-30,83.3,94,62,79,79,80,9,Happy with flexibility
E03083,2025-06-30,57.4,45,81,51,74,77,9,Happy with flexibility
E03083,2026-06-30,77.6,82,49,89,85,98,1,Happy with flexibility
E03084,2026-06-30,78.4,84,61,82,76,56,10,Workload is high
E03086,2025-06-30,67.6,76,58,50,86,88,0,Need more learning opportunities
E03086,2026-06-30,62.2,62,52,53,48,70,9,No comment
E03087,2025-06-30,65.0,67,55,50,80,68,3,Good manager support
E03087,2026-06-30,74.0,89,90,72,48,86,10,Happy with flexibility
E03088,2025-06-30,73.3,51,86,72,93,51,7,Workload is high
E03088,2026-06-30,71.8,94,55,76,90,72,3,Strong team culture
E03089,2025-06-30,72.5,83,42,90,77,86,0,Need clearer career path
E03089,2026-06-30,69.3,64,87,47,87,72,6,No comment
E03090,2025-06-30,77.9,59,62,88,51,98,3,Need clearer career path
E03090,2026-06-30,69.7,95,42,62,88,52,7,Need more learning opportunities
E03092,2025-06-30,63.9,63,67,49,70,62,6,No comment
E03092,2026-06-30,77.7,92,45,53,87,93,10,Strong team culture
E03093,2025-06-30,88.2,72,93,65,95,90,6,Need more learning opportunities
E03093,2026-06-30,58.1,47,52,58,56,65,8,No comment
E03094,2025-06-30,62.2,48,45,59,92,78,1,Happy with flexibility
E03094,2026-06-30,77.8,73,67,80,77,77,7,Happy with flexibility
E03095,2025-06-30,68.9,63,51,55,82,77,9,Happy with flexibility
E03095,2026-06-30,71.4,88,61,46,53,90,4,Strong team culture
E03096,2025-06-30,57.9,65,86,54,52,46,8,Compensation could improve
E03096,2026-06-30,65.3,81,45,64,65,92,7,No comment
E03097,2025-06-30,57.4,61,43,71,41,70,4,Workload is high
E03097,2026-06-30,75.2,89,68,77,53,81,5,Workload is high
E03098,2026-06-30,70.9,95,59,55,74,61,2,Compensation could improve
E03099,2026-06-30,81.0,70,59,90,91,91,4,Compensation could improve
E03100,2025-06-30,67.7,81,43,65,53,96,1,Compensation could improve
E03100,2026-06-30,74.3,65,81,76,73,60,6,Need clearer career path
E03101,2025-06-30,64.7,45,46,65,44,79,9,Good manager support
E03101,2026-06-30,51.6,62,42,56,76,58,6,No comment
E03102,2025-06-30,70.9,79,80,70,41,82,6,Good manager support
E03102,2026-06-30,62.0,74,51,61,51,75,5,Happy with flexibility
E03103,2025-06-30,55.0,72,50,59,45,51,0,Need more learning opportunities
E03103,2026-06-30,70.0,71,95,64,88,58,8,No comment
E03104,2025-06-30,74.5,94,57,65,92,48,6,Good manager support
E03104,2026-06-30,57.1,66,70,48,67,48,1,No comment
E03105,2025-06-30,80.0,90,79,57,87,88,10,Happy with flexibility
E03105,2026-06-30,64.2,60,85,47,63,78,5,Compensation could improve
E03106,2025-06-30,61.5,67,56,50,44,61,4,Need more learning opportunities
E03106,2026-06-30,60.8,95,49,45,44,54,10,Compensation could improve
E03107,2025-06-30,65.0,86,47,46,69,83,10,Strong team culture
E03107,2026-06-30,68.9,83,64,69,60,71,7,Need more learning opportunities
E03108,2025-06-30,71.8,73,88,78,72,59,3,Need clearer career path
E03108,2026-06-30,54.3,46,44,52,64,68,10,No comment
E03109,2026-06-30,88.6,83,90,89,75,98,8,Need clearer career path
E03110,2025-06-30,69.7,69,60,85,79,54,8,Happy with flexibility
E03110,2026-06-30,80.0,72,71,73,94,55,5,Need clearer career path
E03111,2025-06-30,83.2,90,68,89,76,84,8,Need more learning opportunities
E03111,2026-06-30,71.0,73,47,90,54,83,9,No comment
E03112,2025-06-30,65.7,50,64,69,92,72,6,Need clearer career path
E03112,2026-06-30,71.2,95,56,68,54,79,5,Workload is high
E03113,2025-06-30,58.5,45,54,75,43,69,1,Need clearer career path
E03113,2026-06-30,65.8,76,57,42,67,75,10,Good manager support
E03114,2026-06-30,74.6,68,59,47,94,95,6,Compensation could improve
E03115,2026-06-30,58.0,79,84,46,48,52,0,Good manager support
E03116,2025-06-30,70.4,60,62,75,77,74,10,Workload is high
E03116,2026-06-30,53.8,59,48,56,48,56,6,Happy with flexibility
E03117,2026-06-30,69.7,74,58,78,45,92,7,Happy with flexibility
E03118,2025-06-30,62.4,57,57,48,42,75,6,Compensation could improve
E03118,2026-06-30,70.5,64,74,72,82,61,1,Strong team culture
E03120,2025-06-30,69.3,88,80,57,84,81,0,Need more learning opportunities
E03120,2026-06-30,92.3,73,79,80,72,98,1,Strong team culture
E03121,2025-06-30,62.0,90,60,39,65,69,7,Need clearer career path
E03121,2026-06-30,70.1,70,69,56,88,62,4,Compensation could improve
E03122,2025-06-30,70.4,71,67,76,51,76,2,Happy with flexibility
E03122,2026-06-30,77.3,86,65,71,76,98,4,Need more learning opportunities
E03123,2026-06-30,65.1,47,49,55,87,63,9,Strong team culture
E03124,2025-06-30,65.5,70,48,88,60,46,0,Workload is high
E03126,2026-06-30,68.4,81,77,48,65,60,10,Strong team culture
E03127,2025-06-30,78.2,86,79,71,86,63,6,No comment
E03127,2026-06-30,72.7,84,42,75,89,55,1,Need clearer career path
E03128,2025-06-30,80.3,66,66,73,81,97,2,Workload is high
E03129,2025-06-30,77.2,92,90,72,49,98,9,Strong team culture
E03129,2026-06-30,78.7,91,48,44,81,95,4,Strong team culture
E03130,2026-06-30,65.4,86,69,86,47,56,2,Good manager support
E03131,2025-06-30,76.5,83,75,91,95,56,6,Strong team culture
E03131,2026-06-30,67.0,71,92,44,63,70,10,Good manager support
E03132,2025-06-30,64.3,60,66,46,95,48,1,Compensation could improve
