Month,Employee_ID,Department,Location,Scheduled_Days,Present_Days,Paid_Leave_Days,Sick_Leave_Days,Unpaid_Leave_Days,Absent_Days,WFH_Days,Overtime_Hours,Late_Arrivals
2025-09-01,E03216,Customer Success,Noida,21,20,1,0,0,0,9,6.5,0
2025-10-01,E03216,Customer Success,Noida,23,20,0,3,0,3,11,0.0,0
2025-11-01,E03216,Customer Success,Noida,23,20,2,1,0,1,12,0.0,2
2025-12-01,E03216,Customer Success,Noida,22,22,0,0,0,0,7,6.6,1
2026-01-01,E03216,Customer Success,Noida,22,20,1,1,0,1,11,6.2,1
2026-02-01,E03216,Customer Success,Noida,20,19,1,0,0,0,11,5.1,2
2026-03-01,E03216,Customer Success,Noida,23,16,2,5,0,5,9,0.6,2
2026-04-01,E03216,Customer Success,Noida,22,21,1,0,0,0,1,5.9,3
2026-05-01,E03216,Customer Success,Noida,23,23,0,0,0,0,10,0.0,0
2026-06-01,E03216,Customer Success,Noida,22,18,2,0,2,2,8,10.8,1
2026-07-01,E03216,Customer Success,Noida,22,19,3,0,0,0,7,0.6,2
2026-08-01,E03216,Customer Success,Noida,22,18,3,0,1,1,0,10.8,2
2024-09-01,E03217,Sales,Bengaluru,23,23,0,0,0,0,9,5.0,1
2024-10-01,E03217,Sales,Bengaluru,20,20,0,0,0,0,8,11.1,2
2024-11-01,E03217,Sales,Bengaluru,23,23,0,0,0,0,11,5.5,1
2024-12-01,E03217,Sales,Bengaluru,20,19,0,0,1,1,11,6.3,3
2025-01-01,E03217,Sales,Bengaluru,23,22,0,0,1,1,2,10.2,1
2025-02-01,E03217,Sales,Bengaluru,21,19,0,2,0,2,2,10.0,1
2025-03-01,E03217,Sales,Bengaluru,21,18,1,2,0,2,5,5.8,2
2025-04-01,E03217,Sales,Bengaluru,20,18,2,0,0,0,8,0.9,2
2025-05-01,E03217,Sales,Bengaluru,22,21,1,0,0,0,8,14.6,2
2025-06-01,E03217,Sales,Bengaluru,20,19,0,1,0,1,9,17.4,0
2025-07-01,E03217,Sales,Bengaluru,22,19,3,0,0,0,6,18.4,1
2025-08-01,E03217,Sales,Bengaluru,20,19,1,0,0,0,0,0.7,2
2025-09-01,E03217,Sales,Bengaluru,20,20,0,0,0,0,11,6.4,1
2025-10-01,E03217,Sales,Bengaluru,21,19,0,2,0,2,4,12.3,1
2025-11-01,E03217,Sales,Bengaluru,21,18,3,0,0,0,4,3.3,2
2025-12-01,E03217,Sales,Bengaluru,20,17,3,0,0,0,5,2.7,2
2026-01-01,E03217,Sales,Bengaluru,22,20,2,0,0,0,7,4.3,2
2026-02-01,E03217,Sales,Bengaluru,20,19,1,0,0,0,5,8.0,2
2026-03-01,E03217,Sales,Bengaluru,22,21,1,0,0,0,4,9.6,1
2026-04-01,E03217,Sales,Bengaluru,22,21,0,0,1,1,7,0.0,3
2026-05-01,E03217,Sales,Bengaluru,22,21,1,0,0,0,3,7.0,0
2026-06-01,E03217,Sales,Bengaluru,20,19,0,1,0,1,7,6.5,3
2026-07-01,E03217,Sales,Bengaluru,23,22,1,0,0,0,10,2.2,1
2026-08-01,E03217,Sales,Bengaluru,21,18,1,0,2,2,3,0.0,0
2024-09-01,E03218,Supply Chain,Hyderabad,22,20,2,0,0,0,9,14.0,2
2024-10-01,E03218,Supply Chain,Hyderabad,23,21,2,0,0,0,12,5.5,0
2024-11-01,E03218,Supply Chain,Hyderabad,22,20,2,0,0,0,12,18.2,3
2024-12-01,E03218,Supply Chain,Hyderabad,20,18,0,0,2,2,4,3.1,1
2025-01-01,E03218,Supply Chain,Hyderabad,23,23,0,0,0,0,4,12.8,1
2025-02-01,E03218,Supply Chain,Hyderabad,23,17,2,1,3,4,1,9.6,2
2025-03-01,E03218,Supply Chain,Hyderabad,22,21,1,0,0,0,8,0.0,2
2025-04-01,E03218,Supply Chain,Hyderabad,21,18,1,1,1,2,6,6.6,1
2025-05-01,E03218,Supply Chain,Hyderabad,22,18,4,0,0,0,11,6.2,1
2025-06-01,E03218,Supply Chain,Hyderabad,22,21,1,0,0,0,4,16.2,1
2025-07-01,E03218,Supply Chain,Hyderabad,23,19,4,0,0,0,3,3.4,3
2025-08-01,E03218,Supply Chain,Hyderabad,23,22,0,1,0,1,10,17.6,3
2025-09-01,E03218,Supply Chain,Hyderabad,20,18,1,1,0,1,12,0.0,0
2025-10-01,E03218,Supply Chain,Hyderabad,22,22,0,0,0,0,7,6.8,2
2025-11-01,E03218,Supply Chain,Hyderabad,23,20,2,0,1,1,3,6.8,1
2025-12-01,E03218,Supply Chain,Hyderabad,20,20,0,0,0,0,8,14.0,0
2026-01-01,E03218,Supply Chain,Hyderabad,21,20,1,0,0,0,8,5.9,0
2026-02-01,E03218,Supply Chain,Hyderabad,22,22,0,0,0,0,6,12.6,1
2026-03-01,E03218,Supply Chain,Hyderabad,22,21,1,0,0,0,12,0.0,3
2026-04-01,E03218,Supply Chain,Hyderabad,22,18,4,0,0,0,12,2.6,3
2026-05-01,E03218,Supply Chain,Hyderabad,21,20,1,0,0,0,5,10.3,2
2026-06-01,E03218,Supply Chain,Hyderabad,21,21,0,0,0,0,9,0.2,1
2026-07-01,E03218,Supply Chain,Hyderabad,22,20,2,0,0,0,6,10.8,1
2026-08-01,E03218,Supply Chain,Hyderabad,22,19,3,0,0,0,9,0.0,1
2024-09-01,E03219,Marketing,Noida,23,22,1,0,0,0,5,0.0,2
2024-10-01,E03219,Marketing,Noida,22,21,1,0,0,0,7,8.5,0
2024-11-01,E03219,Marketing,Noida,22,20,2,0,0,0,10,0.3,3
2024-12-01,E03219,Marketing,Noida,22,13,3,5,1,6,12,6.4,3
2025-01-01,E03219,Marketing,Noida,20,18,2,0,0,0,12,8.4,3
2025-02-01,E03219,Marketing,Noida,23,21,2,0,0,0,0,0.8,3
2025-03-01,E03219,Marketing,Noida,21,18,2,1,0,1,9,3.5,3
2025-04-01,E03219,Marketing,Noida,21,19,2,0,0,0,12,5.1,2
2025-05-01,E03219,Marketing,Noida,23,23,0,0,0,0,4,3.5,3
2025-06-01,E03219,Marketing,Noida,22,21,1,0,0,0,4,1.6,0
2025-07-01,E03219,Marketing,Noida,21,19,2,0,0,0,11,0.0,2
2025-08-01,E03219,Marketing,Noida,23,21,1,1,0,1,9,0.3,0
2025-09-01,E03219,Marketing,Noida,21,18,2,1,0,1,4,8.7,0
2025-10-01,E03219,Marketing,Noida,20,20,0,0,0,0,8,0.0,2
2025-11-01,E03219,Marketing,Noida,22,20,2,0,0,0,12,0.0,3
2025-12-01,E03219,Marketing,Noida,21,18,3,0,0,0,8,2.2,2
2026-01-01,E03219,Marketing,Noida,22,21,1,0,0,0,9,8.4,0
2026-02-01,E03219,Marketing,Noida,22,21,0,1,0,1,5,10.5,1
2026-03-01,E03219,Marketing,Noida,23,21,2,0,0,0,12,0.0,2
2026-04-01,E03219,Marketing,Noida,22,21,0,1,0,1,11,0.0,0
2026-05-01,E03219,Marketing,Noida,22,21,0,0,1,1,8,1.0,2
2026-06-01,E03219,Marketing,Noida,21,19,0,0,2,2,0,0.0,0
2026-07-01,E03219,Marketing,Noida,22,18,2,2,0,2,4,1.7,1
2026-08-01,E03219,Marketing,Noida,22,21,1,0,0,0,5,0.0,1
2025-12-01,E03221,Customer Success,Bengaluru,22,21,1,0,0,0,5,7.0,1
2026-01-01,E03221,Customer Success,Bengaluru,22,21,1,0,0,0,5,0.0,1
2026-02-01,E03221,Customer Success,Bengaluru,20,20,0,0,0,0,7,0.0,1
2026-03-01,E03221,Customer Success,Bengaluru,22,20,1,1,0,1,1,6.4,3
2026-04-01,E03221,Customer Success,Bengaluru,21,18,3,0,0,0,11,9.4,1
2026-05-01,E03221,Customer Success,Bengaluru,22,21,1,0,0,0,2,12.5,3
2026-06-01,E03221,Customer Success,Bengaluru,20,20,0,0,0,0,4,1.8,0
2026-07-01,E03221,Customer Success,Bengaluru,21,17,4,0,0,0,11,2.0,0
2026-08-01,E03221,Customer Success,Bengaluru,22,18,4,0,0,0,10,0.6,0
2025-11-01,E03222,Marketing,Noida,23,21,2,0,0,0,1,5.9,0
2025-12-01,E03222,Marketing,Noida,22,17,3,2,0,2,2,8.5,2
2026-01-01,E03222,Marketing,Noida,22,20,2,0,0,0,2,0.0,2
2026-02-01,E03222,Marketing,Noida,22,20,1,1,0,1,0,1.7,3
2026-03-01,E03222,Marketing,Noida,22,19,3,0,0,0,1,0.0,2
2026-04-01,E03222,Marketing,Noida,20,19,1,0,0,0,2,8.1,2
2026-05-01,E03222,Marketing,Noida,22,18,3,0,1,1,1,10.0,1
2026-06-01,E03222,Marketing,Noida,22,20,2,0,0,0,0,0.0,3
2026-07-01,E03222,Marketing,Noida,20,20,0,0,0,0,1,9.9,0
2026-08-01,E03222,Marketing,Noida,21,20,1,0,0,0,2,6.2,3
2024-09-01,E03223,Customer Success,Hyderabad,22,19,1,0,2,2,5,5.7,2
2024-10-01,E03223,Customer Success,Hyderabad,23,20,3,0,0,0,7,0.0,0
2024-11-01,E03223,Customer Success,Hyderabad,22,21,1,0,0,0,4,2.2,0
2024-12-01,E03223,Customer Success,Hyderabad,22,21,0,1,0,1,4,0.0,3
2025-01-01,E03223,Customer Success,Hyderabad,22,21,1,0,0,0,1,0.2,1
2025-02-01,E03223,Customer Success,Hyderabad,22,22,0,0,0,0,12,7.7,1
2025-03-01,E03223,Customer Success,Hyderabad,22,19,1,2,0,2,3,10.1,2
2025-04-01,E03223,Customer Success,Hyderabad,21,19,1,1,0,1,6,4.7,0
2025-05-01,E03223,Customer Success,Hyderabad,21,21,0,0,0,0,9,0.0,2
2025-06-01,E03223,Customer Success,Hyderabad,23,21,2,0,0,0,12,0.0,0
2025-07-01,E03223,Customer Success,Hyderabad,21,17,4,0,0,0,6,4.4,3
2025-08-01,E03223,Customer Success,Hyderabad,21,20,1,0,0,0,1,0.0,3
2025-09-01,E03223,Customer Success,Hyderabad,22,21,1,0,0,0,1,2.1,2
2025-10-01,E03223,Customer Success,Hyderabad,20,19,1,0,0,0,7,0.0,2
2025-11-01,E03223,Customer Success,Hyderabad,21,18,2,1,0,1,5,7.9,1
2025-12-01,E03223,Customer Success,Hyderabad,21,15,3,3,0,3,2,0.2,0
2026-01-01,E03223,Customer Success,Hyderabad,23,20,3,0,0,0,9,0.0,1
2026-02-01,E03223,Customer Success,Hyderabad,20,19,1,0,0,0,2,5.8,3
2026-03-01,E03223,Customer Success,Hyderabad,22,19,0,3,0,3,8,10.2,2
2026-04-01,E03223,Customer Success,Hyderabad,20,18,2,0,0,0,2,0.0,3
2026-05-01,E03223,Customer Success,Hyderabad,21,13,3,5,0,5,10,0.0,2
2026-06-01,E03223,Customer Success,Hyderabad,20,16,4,0,0,0,7,11.3,2
2026-07-01,E03223,Customer Success,Hyderabad,22,22,0,0,0,0,10,3.2,1
2026-08-01,E03223,Customer Success,Hyderabad,23,18,4,1,0,1,3,3.9,1
2025-01-01,E03224,Supply Chain,Gurugram,20,20,0,0,0,0,0,1.9,3
2025-02-01,E03224,Supply Chain,Gurugram,23,22,1,0,0,0,0,14.3,2
2025-03-01,E03224,Supply Chain,Gurugram,20,17,3,0,0,0,1,9.8,3
2025-04-01,E03224,Supply Chain,Gurugram,22,20,2,0,0,0,1,9.1,2
2025-05-01,E03224,Supply Chain,Gurugram,20,20,0,0,0,0,2,6.0,3
2025-06-01,E03224,Supply Chain,Gurugram,20,20,0,0,0,0,2,6.7,0
2025-07-01,E03224,Supply Chain,Gurugram,23,22,1,0,0,0,1,1.4,2
2025-08-01,E03224,Supply Chain,Gurugram,21,17,3,1,0,1,0,1.5,1
2025-09-01,E03224,Supply Chain,Gurugram,21,17,4,0,0,0,1,7.7,0
2025-10-01,E03224,Supply Chain,Gurugram,22,17,2,0,3,3,1,15.6,2
2025-11-01,E03224,Supply Chain,Gurugram,21,21,0,0,0,0,1,8.1,1
2025-12-01,E03224,Supply Chain,Gurugram,20,15,3,1,1,2,0,6.9,3
2026-01-01,E03224,Supply Chain,Gurugram,21,19,0,0,2,2,1,3.5,1
2026-02-01,E03224,Supply Chain,Gurugram,21,18,3,0,0,0,1,8.5,3
2026-03-01,E03224,Supply Chain,Gurugram,21,21,0,0,0,0,0,0.0,2
2026-04-01,E03224,Supply Chain,Gurugram,20,17,2,1,0,1,1,0.0,1
2026-05-01,E03224,Supply Chain,Gurugram,21,18,2,1,0,1,1,14.0,1
2026-06-01,E03224,Supply Chain,Gurugram,23,20,3,0,0,0,1,0.0,1
2026-07-01,E03224,Supply Chain,Gurugram,20,17,3,0,0,0,1,18.3,1
2026-08-01,E03224,Supply Chain,Gurugram,20,18,0,1,1,2,0,17.6,2
2024-10-01,E03225,Technology,Bengaluru,23,22,0,0,1,1,4,0.0,1
2024-11-01,E03225,Technology,Bengaluru,22,21,1,0,0,0,11,9.9,0
2024-12-01,E03225,Technology,Bengaluru,21,19,2,0,0,0,9,2.7,2
2025-01-01,E03225,Technology,Bengaluru,22,20,1,0,1,1,6,11.9,2
2025-02-01,E03225,Technology,Bengaluru,22,21,1,0,0,0,8,7.3,3
2025-03-01,E03225,Technology,Bengaluru,20,17,3,0,0,0,2,4.4,1
2025-04-01,E03225,Technology,Bengaluru,22,18,4,0,0,0,2,1.5,2
2025-05-01,E03225,Technology,Bengaluru,22,21,1,0,0,0,7,11.1,0
2025-06-01,E03225,Technology,Bengaluru,22,21,1,0,0,0,11,6.2,2
2025-07-01,E03225,Technology,Bengaluru,22,21,1,0,0,0,0,11.5,2
2025-08-01,E03225,Technology,Bengaluru,22,21,0,1,0,1,10,0.7,1
2025-09-01,E03225,Technology,Bengaluru,23,21,2,0,0,0,8,4.5,1
2025-10-01,E03225,Technology,Bengaluru,21,18,3,0,0,0,7,20.0,0
2025-11-01,E03225,Technology,Bengaluru,23,23,0,0,0,0,4,0.2,0
2025-12-01,E03225,Technology,Bengaluru,22,19,3,0,0,0,5,0.0,3
2026-01-01,E03225,Technology,Bengaluru,22,21,0,0,1,1,9,15.9,3
2026-02-01,E03225,Technology,Bengaluru,20,18,2,0,0,0,9,16.5,2
2026-03-01,E03225,Technology,Bengaluru,20,16,3,0,1,1,10,8.9,1
2026-04-01,E03225,Technology,Bengaluru,22,21,1,0,0,0,3,9.3,0
2026-05-01,E03225,Technology,Bengaluru,22,18,4,0,0,0,11,11.6,2
2026-06-01,E03225,Technology,Bengaluru,21,19,2,0,0,0,0,1.2,3
2026-07-01,E03225,Technology,Bengaluru,21,21,0,0,0,0,0,2.5,0
2026-08-01,E03225,Technology,Bengaluru,22,20,2,0,0,0,0,17.0,1
2024-09-01,E03226,Sales,Gurugram,22,19,0,3,0,3,8,0.0,0
2024-10-01,E03226,Sales,Gurugram,23,22,1,0,0,0,2,1.4,3
2024-11-01,E03226,Sales,Gurugram,21,18,1,2,0,2,10,13.3,2
2024-12-01,E03226,Sales,Gurugram,23,21,0,0,2,2,2,9.1,0
2025-01-01,E03226,Sales,Gurugram,21,20,1,0,0,0,1,5.8,2
2025-02-01,E03226,Sales,Gurugram,20,18,2,0,0,0,7,14.3,2
2025-03-01,E03226,Sales,Gurugram,20,20,0,0,0,0,11,1.3,0
2025-04-01,E03226,Sales,Gurugram,20,19,1,0,0,0,4,0.0,2
2025-05-01,E03226,Sales,Gurugram,21,21,0,0,0,0,10,14.2,2
2025-06-01,E03226,Sales,Gurugram,20,16,1,1,2,3,6,13.3,2
2025-07-01,E03226,Sales,Gurugram,22,17,4,1,0,1,0,12.7,1
2025-08-01,E03226,Sales,Gurugram,22,20,2,0,0,0,12,10.0,2
2025-09-01,E03226,Sales,Gurugram,21,19,2,0,0,0,10,6.0,1
2025-10-01,E03226,Sales,Gurugram,22,18,4,0,0,0,3,11.4,0
2025-11-01,E03226,Sales,Gurugram,23,22,1,0,0,0,3,13.1,3
2025-12-01,E03226,Sales,Gurugram,23,20,3,0,0,0,5,5.2,2
2026-01-01,E03226,Sales,Gurugram,21,17,1,0,3,3,11,9.3,2
2026-02-01,E03226,Sales,Gurugram,22,19,2,1,0,1,2,0.0,3
2026-03-01,E03226,Sales,Gurugram,22,20,2,0,0,0,9,7.0,3
2026-04-01,E03226,Sales,Gurugram,21,17,4,0,0,0,10,19.7,1
2026-05-01,E03226,Sales,Gurugram,21,18,3,0,0,0,8,1.4,0
2026-06-01,E03226,Sales,Gurugram,20,17,3,0,0,0,8,8.2,2
2026-07-01,E03226,Sales,Gurugram,22,21,1,0,0,0,3,10.3,3
2026-08-01,E03226,Sales,Gurugram,20,19,1,0,0,0,8,4.7,1
2025-04-01,E03227,Supply Chain,Pune,20,18,2,0,0,0,10,17.7,3
2025-05-01,E03227,Supply Chain,Pune,22,19,3,0,0,0,11,7.3,1
2025-06-01,E03227,Supply Chain,Pune,21,17,3,0,1,1,5,7.3,0
2025-07-01,E03227,Supply Chain,Pune,23,23,0,0,0,0,4,1.3,3
2025-08-01,E03227,Supply Chain,Pune,21,16,1,4,0,4,10,3.6,1
2025-09-01,E03227,Supply Chain,Pune,20,20,0,0,0,0,0,6.5,0
2025-10-01,E03227,Supply Chain,Pune,23,22,1,0,0,0,11,8.7,2
2025-11-01,E03227,Supply Chain,Pune,22,20,1,0,1,1,11,2.3,0
2025-12-01,E03227,Supply Chain,Pune,23,22,1,0,0,0,1,7.4,0
2026-01-01,E03227,Supply Chain,Pune,20,14,1,3,2,5,11,6.0,0
2026-02-01,E03227,Supply Chain,Pune,22,21,1,0,0,0,8,4.9,3
2026-03-01,E03227,Supply Chain,Pune,20,18,2,0,0,0,8,0.0,2
2026-04-01,E03227,Supply Chain,Pune,22,18,0,2,2,4,2,12.7,0
2026-05-01,E03227,Supply Chain,Pune,22,20,2,0,0,0,3,6.8,1
2026-06-01,E03227,Supply Chain,Pune,20,17,2,1,0,1,6,5.1,3
2026-07-01,E03227,Supply Chain,Pune,23,22,1,0,0,0,3,6.8,0
2026-08-01,E03227,Supply Chain,Pune,22,21,1,0,0,0,4,3.5,0
2024-09-01,E03228,Customer Success,Gurugram,22,21,1,0,0,0,3,0.2,0
2024-10-01,E03228,Customer Success,Gurugram,23,23,0,0,0,0,0,8.3,0
2024-11-01,E03228,Customer Success,Gurugram,20,20,0,0,0,0,7,4.2,1
2024-12-01,E03228,Customer Success,Gurugram,20,18,1,0,1,1,1,8.1,1
2025-01-01,E03228,Customer Success,Gurugram,22,21,0,0,1,1,11,11.6,0
2025-02-01,E03228,Customer Success,Gurugram,21,20,0,0,1,1,11,0.0,3
2025-03-01,E03228,Customer Success,Gurugram,23,23,0,0,0,0,6,6.1,2
2025-04-01,E03228,Customer Success,Gurugram,21,20,1,0,0,0,10,9.9,3
2025-05-01,E03228,Customer Success,Gurugram,23,20,3,0,0,0,4,12.4,3
2025-06-01,E03228,Customer Success,Gurugram,21,18,3,0,0,0,7,8.3,1
2025-07-01,E03228,Customer Success,Gurugram,23,23,0,0,0,0,3,3.9,2
2025-08-01,E03228,Customer Success,Gurugram,21,20,1,0,0,0,3,1.2,1
2025-09-01,E03228,Customer Success,Gurugram,22,16,3,3,0,3,10,0.0,2
2025-10-01,E03228,Customer Success,Gurugram,21,20,1,0,0,0,12,0.0,2
2025-11-01,E03228,Customer Success,Gurugram,21,19,2,0,0,0,6,15.2,2
2025-12-01,E03228,Customer Success,Gurugram,22,18,4,0,0,0,7,8.5,0
2026-01-01,E03228,Customer Success,Gurugram,20,18,1,1,0,1,11,11.7,0
2026-02-01,E03228,Customer Success,Gurugram,22,19,0,0,3,3,9,0.0,1
2026-03-01,E03228,Customer Success,Gurugram,23,22,0,0,1,1,8,0.0,2
2026-04-01,E03228,Customer Success,Gurugram,22,22,0,0,0,0,10,0.0,3
2026-05-01,E03228,Customer Success,Gurugram,20,19,1,0,0,0,8,4.2,3
2026-06-01,E03228,Customer Success,Gurugram,22,16,4,1,1,2,0,1.7,3
2026-07-01,E03228,Customer Success,Gurugram,20,13,2,5,0,5,9,0.0,1
2026-08-01,E03228,Customer Success,Gurugram,20,20,0,0,0,0,6,0.0,2
2024-09-01,E03229,Supply Chain,Mumbai,22,20,2,0,0,0,2,1.4,3
2024-10-01,E03229,Supply Chain,Mumbai,21,20,1,0,0,0,11,1.1,0
2024-11-01,E03229,Supply Chain,Mumbai,21,19,2,0,0,0,8,0.0,3
2024-12-01,E03229,Supply Chain,Mumbai,22,19,3,0,0,0,5,9.3,3
2025-01-01,E03229,Supply Chain,Mumbai,20,16,3,0,1,1,2,5.9,1
2025-02-01,E03229,Supply Chain,Mumbai,20,19,1,0,0,0,4,1.2,1
2025-03-01,E03229,Supply Chain,Mumbai,23,22,1,0,0,0,6,21.4,1
2025-04-01,E03229,Supply Chain,Mumbai,23,21,2,0,0,0,12,10.8,1
2025-05-01,E03229,Supply Chain,Mumbai,23,21,1,1,0,1,9,1.6,3
2025-06-01,E03229,Supply Chain,Mumbai,21,21,0,0,0,0,10,0.0,2
2025-07-01,E03229,Supply Chain,Mumbai,22,19,3,0,0,0,7,15.0,0
2025-08-01,E03229,Supply Chain,Mumbai,22,22,0,0,0,0,4,4.4,1
2025-09-01,E03229,Supply Chain,Mumbai,22,20,2,0,0,0,5,19.0,3
2025-10-01,E03229,Supply Chain,Mumbai,23,21,2,0,0,0,8,9.6,1
2025-11-01,E03229,Supply Chain,Mumbai,23,21,2,0,0,0,4,0.4,0
2025-12-01,E03229,Supply Chain,Mumbai,22,19,3,0,0,0,12,15.7,3
2026-01-01,E03229,Supply Chain,Mumbai,21,20,1,0,0,0,2,3.7,1
2026-02-01,E03229,Supply Chain,Mumbai,23,21,2,0,0,0,0,9.4,3
2026-03-01,E03229,Supply Chain,Mumbai,23,19,4,0,0,0,6,7.1,3
2026-04-01,E03229,Supply Chain,Mumbai,22,18,1,3,0,3,7,12.0,1
2026-05-01,E03229,Supply Chain,Mumbai,20,17,3,0,0,0,2,0.0,0
2026-06-01,E03229,Supply Chain,Mumbai,23,20,3,0,0,0,4,13.0,2
2026-07-01,E03229,Supply Chain,Mumbai,22,20,1,0,1,1,10,3.1,0
2026-08-01,E03229,Supply Chain,Mumbai,23,21,2,0,0,0,3,13.2,3
2025-02-01,E03230,Customer Success,Hyderabad,21,19,2,0,0,0,0,0.0,0
2025-03-01,E03230,Customer Success,Hyderabad,23,22,0,0,1,1,2,4.3,3
2025-04-01,E03230,Customer Success,Hyderabad,22,20,2,0,0,0,0,0.0,0
2025-05-01,E03230,Customer Success,Hyderabad,23,20,3,0,0,0,0,0.0,3
2025-06-01,E03230,Customer Success,Hyderabad,22,20,0,2,0,2,1,5.9,1
2025-07-01,E03230,Customer Success,Hyderabad,23,22,0,0,1,1,2,0.8,3
2025-08-01,E03230,Customer Success,Hyderabad,23,22,0,0,1,1,1,3.2,1
2025-09-01,E03230,Customer Success,Hyderabad,22,18,3,1,0,1,0,0.0,0
2025-10-01,E03230,Customer Success,Hyderabad,22,22,0,0,0,0,1,4.4,1
2025-11-01,E03230,Customer Success,Hyderabad,22,20,2,0,0,0,1,0.0,3
2025-12-01,E03230,Customer Success,Hyderabad,21,20,0,0,1,1,1,2.4,3
2026-01-01,E03230,Customer Success,Hyderabad,22,21,1,0,0,0,1,11.9,2
2026-02-01,E03230,Customer Success,Hyderabad,20,18,2,0,0,0,1,0.0,0
2026-03-01,E03230,Customer Success,Hyderabad,21,19,2,0,0,0,0,3.4,1
2026-04-01,E03230,Customer Success,Hyderabad,21,19,1,1,0,1,1,0.0,0
2026-05-01,E03230,Customer Success,Hyderabad,22,19,2,1,0,1,0,3.6,0
2026-06-01,E03230,Customer Success,Hyderabad,23,22,0,0,1,1,1,0.9,3
2026-07-01,E03230,Customer Success,Hyderabad,23,22,1,0,0,0,2,0.0,0
2026-08-01,E03230,Customer Success,Hyderabad,22,22,0,0,0,0,2,11.1,3
2025-07-01,E03231,Marketing,Gurugram,20,19,1,0,0,0,11,0.0,1
2025-08-01,E03231,Marketing,Gurugram,21,21,0,0,0,0,4,0.0,0
2025-09-01,E03231,Marketing,Gurugram,20,17,1,0,2,2,2,0.0,1
2025-10-01,E03231,Marketing,Gurugram,22,21,1,0,0,0,9,4.4,2
2025-11-01,E03231,Marketing,Gurugram,22,21,1,0,0,0,3,8.2,2
2025-12-01,E03231,Marketing,Gurugram,22,22,0,0,0,0,9,10.3,3
2026-01-01,E03231,Marketing,Gurugram,23,23,0,0,0,0,4,11.4,0
2026-02-01,E03231,Marketing,Gurugram,23,22,1,0,0,0,5,3.7,3
2026-03-01,E03231,Marketing,Gurugram,20,20,0,0,0,0,5,9.3,3
2026-04-01,E03231,Marketing,Gurugram,22,18,3,0,1,1,7,6.6,1
2026-05-01,E03231,Marketing,Gurugram,23,22,1,0,0,0,3,0.0,3
2026-06-01,E03231,Marketing,Gurugram,20,20,0,0,0,0,12,10.8,2
2026-07-01,E03231,Marketing,Gurugram,22,20,1,0,1,1,10,13.4,2
2026-08-01,E03231,Marketing,Gurugram,21,19,2,0,0,0,10,5.8,3
2024-09-01,E03232,Operations,Chennai,20,19,1,0,0,0,0,14.8,0
2024-10-01,E03232,Operations,Chennai,21,18,3,0,0,0,11,10.9,0
2024-11-01,E03232,Operations,Chennai,23,22,1,0,0,0,3,13.9,0
2024-12-01,E03232,Operations,Chennai,23,22,0,0,1,1,12,7.5,1
2025-01-01,E03232,Operations,Chennai,21,19,1,0,1,1,11,20.9,0
2025-02-01,E03232,Operations,Chennai,22,20,1,1,0,1,9,9.1,0
2025-03-01,E03232,Operations,Chennai,22,20,2,0,0,0,10,13.6,3
2025-04-01,E03232,Operations,Chennai,20,20,0,0,0,0,6,10.8,3
2025-05-01,E03232,Operations,Chennai,21,17,4,0,0,0,11,15.7,0
2025-06-01,E03232,Operations,Chennai,20,19,1,0,0,0,5,7.1,1
2025-07-01,E03232,Operations,Chennai,22,21,1,0,0,0,3,6.1,0
2025-08-01,E03232,Operations,Chennai,21,19,1,0,1,1,1,4.6,2
2025-09-01,E03232,Operations,Chennai,20,20,0,0,0,0,5,6.8,0
2025-10-01,E03232,Operations,Chennai,23,20,3,0,0,0,0,2.0,1
2025-11-01,E03232,Operations,Chennai,20,19,1,0,0,0,5,4.3,1
2025-12-01,E03232,Operations,Chennai,23,20,2,0,1,1,2,6.4,1
2026-01-01,E03232,Operations,Chennai,23,21,2,0,0,0,9,8.6,2
2026-02-01,E03232,Operations,Chennai,23,22,1,0,0,0,4,9.2,1
2026-03-01,E03232,Operations,Chennai,21,21,0,0,0,0,7,11.0,0
2026-04-01,E03232,Operations,Chennai,22,21,0,1,0,1,2,4.2,3
2026-05-01,E03232,Operations,Chennai,20,16,3,1,0,1,4,14.7,1
2026-06-01,E03232,Operations,Chennai,20,18,1,1,0,1,10,4.2,3
2026-07-01,E03232,Operations,Chennai,22,19,2,1,0,1,10,22.3,2
2026-08-01,E03232,Operations,Chennai,22,22,0,0,0,0,7,16.7,3
2024-09-01,E03233,Supply Chain,Bengaluru,21,20,1,0,0,0,10,7.6,3
2024-10-01,E03233,Supply Chain,Bengaluru,20,18,2,0,0,0,10,17.7,2
2024-11-01,E03233,Supply Chain,Bengaluru,22,22,0,0,0,0,0,13.7,2
2024-12-01,E03233,Supply Chain,Bengaluru,22,20,2,0,0,0,8,2.9,1
2025-01-01,E03233,Supply Chain,Bengaluru,22,21,1,0,0,0,0,9.8,2
2025-02-01,E03233,Supply Chain,Bengaluru,22,21,1,0,0,0,2,4.4,1
2025-03-01,E03233,Supply Chain,Bengaluru,23,17,1,5,0,5,8,5.6,1
2025-04-01,E03233,Supply Chain,Bengaluru,22,18,4,0,0,0,6,7.6,0
2025-05-01,E03233,Supply Chain,Bengaluru,22,18,2,2,0,2,5,5.0,1
2025-06-01,E03233,Supply Chain,Bengaluru,23,21,2,0,0,0,7,13.6,0
