Employee_ID,Effective_Date,Grade,Base_Salary_INR,Variable_Pay_INR,Total_Compensation_INR,Compa_Ratio,Change_Reason
E02470,2025-04-01,G3,1075600.0,129900.0,1205500.0,1.42,Joining
E02470,2026-04-01,G3,1137100.0,211100.0,1348200.0,1.5,Market Correction
E02471,2022-10-06,G2,559900.0,98000.0,657900.0,1.08,Annual Review
E02471,2023-04-01,G2,622800.0,38300.0,661200.0,1.2,Annual Review
E02471,2024-04-01,G2,678800.0,80200.0,759100.0,1.31,Annual Review
E02471,2025-04-01,G2,733900.0,88900.0,822800.0,1.41,Market Correction
E02471,2026-04-01,G2,801500.0,100200.0,901700.0,1.54,Promotion
E02472,2022-04-01,G5,1430000.0,244100.0,1674100.0,0.87,Promotion
E02472,2023-04-01,G5,1564400.0,284000.0,1848500.0,0.95,Joining
E02472,2024-04-01,G5,1630000.0,223300.0,1853300.0,0.99,Promotion
E02472,2025-04-01,G5,1802700.0,88200.0,1890900.0,1.09,Promotion
E02472,2026-04-01,G5,2021500.0,289200.0,2310700.0,1.23,Joining
E02473,2022-04-01,G4,1191200.0,156500.0,1347700.0,1.08,Market Correction
E02473,2023-04-01,G4,1317200.0,83100.0,1400400.0,1.2,Joining
E02473,2024-04-01,G4,1380900.0,161300.0,1542200.0,1.26,Promotion
E02473,2025-04-01,G4,1522800.0,293500.0,1816300.0,1.38,Market Correction
E02473,2026-04-01,G4,1654000.0,109400.0,1763400.0,1.5,Joining
E02474,2024-09-02,G4,1290900.0,89300.0,1380300.0,1.17,Annual Review
E02474,2025-04-01,G4,1415200.0,253200.0,1668400.0,1.29,Annual Review
E02474,2026-04-01,G4,1558900.0,252400.0,1811300.0,1.42,Joining
E02475,2022-04-01,G5,1325800.0,182200.0,1508000.0,0.8,Annual Review
E02475,2023-04-01,G5,1369800.0,271000.0,1640700.0,0.83,Joining
E02475,2024-04-01,G5,1451100.0,77100.0,1528300.0,0.88,Promotion
E02475,2025-04-01,G5,1532000.0,117400.0,1649400.0,0.93,Annual Review
E02475,2026-04-01,G5,1641400.0,160500.0,1801900.0,0.99,Market Correction
E02476,2022-04-01,G2,588700.0,51300.0,640100.0,1.13,Promotion
E02476,2023-04-01,G2,608400.0,74100.0,682500.0,1.17,Promotion
E02476,2024-04-01,G2,686700.0,69600.0,756300.0,1.32,Joining
E02476,2025-04-01,G2,750000.0,81700.0,831700.0,1.44,Annual Review
E02476,2026-04-01,G2,837700.0,58800.0,896400.0,1.61,Market Correction
E02477,2024-11-10,G5,1615500.0,303500.0,1919000.0,0.98,Promotion
E02477,2025-04-01,G5,1754400.0,325100.0,2079500.0,1.06,Joining
E02477,2026-04-01,G5,1910800.0,290900.0,2201700.0,1.16,Joining
E02478,2025-08-06,G3,627300.0,32900.0,660200.0,0.83,Market Correction
E02478,2026-04-01,G3,695800.0,36800.0,732600.0,0.92,Annual Review
E02479,2026-04-01,G2,558200.0,43200.0,601300.0,1.07,Promotion
E02480,2022-04-01,G2,502400.0,96900.0,599300.0,0.97,Market Correction
E02480,2023-04-01,G2,535800.0,82400.0,618200.0,1.03,Annual Review
E02480,2024-04-01,G2,593500.0,85800.0,679300.0,1.14,Promotion
E02480,2025-04-01,G2,642800.0,31300.0,674100.0,1.24,Annual Review
E02480,2026-04-01,G2,728800.0,140800.0,869600.0,1.4,Joining
E02481,2022-04-01,G6,2860000.0,447600.0,3307600.0,1.14,Annual Review
E02481,2023-04-01,G6,3123200.0,238200.0,3361400.0,1.25,Annual Review
E02481,2024-04-01,G6,3276100.0,274500.0,3550600.0,1.31,Promotion
E02481,2025-04-01,G6,3576300.0,419000.0,3995300.0,1.43,Market Correction
E02481,2026-04-01,G6,4033400.0,519300.0,4552700.0,1.61,Market Correction
E02482,2024-07-22,G5,1813100.0,210600.0,2023700.0,1.1,Joining
E02482,2025-04-01,G5,2002900.0,362500.0,2365400.0,1.21,Promotion
E02482,2026-04-01,G5,2173200.0,274300.0,2447400.0,1.32,Joining
E02483,2022-04-01,G5,1723300.0,179800.0,1903100.0,1.04,Market Correction
E02483,2023-04-01,G5,1819400.0,82700.0,1902200.0,1.1,Market Correction
E02483,2024-04-01,G5,2059100.0,268300.0,2327400.0,1.25,Annual Review
E02483,2025-04-01,G5,2313100.0,125900.0,2439000.0,1.4,Joining
E02483,2026-04-01,G5,2577500.0,427800.0,3005300.0,1.56,Promotion
E02484,2022-04-01,G3,623500.0,40600.0,664100.0,0.82,Promotion
E02484,2023-04-01,G3,691900.0,121400.0,813300.0,0.91,Market Correction
E02484,2024-04-01,G3,773000.0,126600.0,899700.0,1.02,Annual Review
E02484,2025-04-01,G3,824700.0,91900.0,916600.0,1.09,Joining
E02484,2026-04-01,G3,882100.0,105000.0,987100.0,1.16,Annual Review
E02485,2022-07-23,G4,1052800.0,65500.0,1118300.0,0.96,Market Correction
E02485,2023-04-01,G4,1164100.0,57600.0,1221700.0,1.06,Market Correction
E02485,2024-04-01,G4,1206700.0,124700.0,1331400.0,1.1,Joining
E02485,2025-04-01,G4,1307100.0,70400.0,1377500.0,1.19,Joining
E02485,2026-04-01,G4,1398800.0,234200.0,1633000.0,1.27,Annual Review
E02486,2025-05-12,G2,435700.0,38900.0,474600.0,0.84,Annual Review
E02486,2026-04-01,G2,462500.0,52600.0,515100.0,0.89,Market Correction
E02487,2022-04-01,G4,912800.0,127100.0,1039900.0,0.83,Promotion
E02487,2023-04-01,G4,1031500.0,181900.0,1213400.0,0.94,Market Correction
E02487,2024-04-01,G4,1151500.0,122800.0,1274300.0,1.05,Promotion
E02487,2025-04-01,G4,1215500.0,63200.0,1278700.0,1.11,Annual Review
E02487,2026-04-01,G4,1351200.0,153900.0,1505100.0,1.23,Joining
E02488,2022-04-01,G6,2460100.0,439700.0,2899800.0,0.98,Annual Review
E02488,2023-04-01,G6,2780900.0,525300.0,3306200.0,1.11,Joining
E02488,2024-04-01,G6,2974600.0,262100.0,3236600.0,1.19,Promotion
E02488,2025-04-01,G6,3338400.0,262700.0,3601100.0,1.34,Promotion
E02488,2026-04-01,G6,3467700.0,177500.0,3645100.0,1.39,Market Correction
E02489,2022-04-01,G3,781100.0,77500.0,858600.0,1.03,Joining
E02489,2023-04-01,G3,804800.0,134300.0,939100.0,1.06,Joining
E02489,2024-04-01,G3,840600.0,120400.0,961000.0,1.11,Market Correction
E02489,2025-04-01,G3,877200.0,108200.0,985400.0,1.15,Annual Review
E02489,2026-04-01,G3,983400.0,183700.0,1167100.0,1.29,Promotion
E02490,2022-04-01,G1,396600.0,27800.0,424400.0,1.1,Market Correction
E02490,2023-04-01,G1,437700.0,62300.0,500000.0,1.22,Joining
E02490,2024-04-01,G1,486600.0,32300.0,519000.0,1.35,Market Correction
E02490,2025-04-01,G1,530800.0,53000.0,583800.0,1.47,Joining
E02490,2026-04-01,G1,587200.0,57800.0,645000.0,1.63,Joining
E02491,2024-12-07,G5,1817400.0,215100.0,2032400.0,1.1,Market Correction
E02491,2025-04-01,G5,1879300.0,229500.0,2108800.0,1.14,Annual Review
E02491,2026-04-01,G5,2112800.0,341200.0,2454100.0,1.28,Annual Review
E02492,2022-04-01,G2,495500.0,71300.0,566700.0,0.95,Promotion
E02492,2023-04-01,G2,560500.0,72300.0,632800.0,1.08,Joining
E02492,2024-04-01,G2,585500.0,49200.0,634700.0,1.13,Promotion
E02492,2025-04-01,G2,607400.0,117000.0,724400.0,1.17,Promotion
E02492,2026-04-01,G2,687100.0,32600.0,719700.0,1.32,Joining
E02493,2022-04-01,G4,1022700.0,90400.0,1113100.0,0.93,Promotion
E02493,2023-04-01,G4,1098800.0,184700.0,1283400.0,1.0,Market Correction
E02493,2024-04-01,G4,1214100.0,105500.0,1319700.0,1.1,Annual Review
E02493,2025-04-01,G4,1298000.0,121100.0,1419000.0,1.18,Annual Review
E02493,2026-04-01,G4,1454200.0,96400.0,1550700.0,1.32,Joining
E02494,2025-04-01,G4,1163200.0,79200.0,1242400.0,1.06,Market Correction
E02494,2026-04-01,G4,1243300.0,62400.0,1305700.0,1.13,Annual Review
E02495,2023-05-02,G3,736800.0,108300.0,845100.0,0.97,Annual Review
E02495,2024-04-01,G3,770600.0,139800.0,910400.0,1.01,Annual Review
E02495,2025-04-01,G3,800300.0,114600.0,914900.0,1.05,Promotion
E02495,2026-04-01,G3,850800.0,54000.0,904900.0,1.12,Annual Review
E02496,2022-08-09,G4,1149400.0,100400.0,1249800.0,1.04,Promotion
E02496,2023-04-01,G4,1263800.0,248200.0,1512000.0,1.15,Promotion
E02496,2024-04-01,G4,1376600.0,252100.0,1628600.0,1.25,Annual Review
E02496,2025-04-01,G4,1559700.0,137200.0,1696900.0,1.42,Promotion
E02496,2026-04-01,G4,1713500.0,78300.0,1791800.0,1.56,Promotion
E02497,2022-04-01,G4,1255600.0,231000.0,1486600.0,1.14,Promotion
E02497,2023-04-01,G4,1382200.0,95200.0,1477400.0,1.26,Joining
E02497,2024-04-01,G4,1462700.0,180700.0,1643400.0,1.33,Joining
E02497,2025-04-01,G4,1584800.0,214200.0,1799000.0,1.44,Annual Review
E02497,2026-04-01,G4,1754400.0,226000.0,1980400.0,1.59,Promotion
E02498,2023-09-10,G2,597300.0,78100.0,675400.0,1.15,Market Correction
E02498,2024-04-01,G2,631500.0,49800.0,681200.0,1.21,Promotion
E02498,2025-04-01,G2,670500.0,31100.0,701500.0,1.29,Promotion
E02498,2026-04-01,G2,713100.0,42900.0,756100.0,1.37,Market Correction
E02499,2024-12-05,G4,1134000.0,124000.0,1258000.0,1.03,Annual Review
E02499,2025-04-01,G4,1254400.0,104000.0,1358400.0,1.14,Promotion
E02499,2026-04-01,G4,1298600.0,129400.0,1428000.0,1.18,Annual Review
E02500,2022-04-01,G3,774900.0,44100.0,819000.0,1.02,Promotion
E02500,2023-04-01,G3,798600.0,58600.0,857200.0,1.05,Market Correction
E02500,2024-04-01,G3,884200.0,87800.0,972100.0,1.16,Promotion
E02500,2025-04-01,G3,980300.0,49100.0,1029500.0,1.29,Market Correction
E02500,2026-04-01,G3,1015000.0,175700.0,1190700.0,1.34,Annual Review
E02501,2023-05-18,G4,1285800.0,143600.0,1429300.0,1.17,Annual Review
E02501,2024-04-01,G4,1453600.0,127800.0,1581500.0,1.32,Annual Review
E02501,2025-04-01,G4,1536500.0,296200.0,1832600.0,1.4,Joining
E02501,2026-04-01,G4,1631900.0,78100.0,1710000.0,1.48,Annual Review
E02502,2022-12-24,G5,1572100.0,283500.0,1855600.0,0.95,Market Correction
E02502,2023-04-01,G5,1692900.0,290600.0,1983500.0,1.03,Annual Review
E02502,2024-04-01,G5,1794200.0,256800.0,2051000.0,1.09,Promotion
E02502,2025-04-01,G5,1919200.0,94600.0,2013700.0,1.16,Market Correction
E02502,2026-04-01,G5,2008200.0,346800.0,2355000.0,1.22,Joining
E02503,2022-08-31,G3,673000.0,80600.0,753600.0,0.89,Promotion
E02503,2023-04-01,G3,693500.0,131500.0,825000.0,0.91,Annual Review
E02503,2024-04-01,G3,747700.0,93900.0,841600.0,0.98,Market Correction
E02503,2025-04-01,G3,817000.0,65800.0,882800.0,1.07,Joining
E02503,2026-04-01,G3,875300.0,40600.0,915900.0,1.15,Joining
E02505,2022-04-01,G4,1186300.0,225200.0,1411500.0,1.08,Market Correction
E02505,2023-04-01,G4,1312800.0,223500.0,1536300.0,1.19,Annual Review
E02505,2024-04-01,G4,1456500.0,237300.0,1693800.0,1.32,Market Correction
E02505,2025-04-01,G4,1559000.0,142400.0,1701400.0,1.42,Annual Review
E02505,2026-04-01,G4,1672400.0,305200.0,1977600.0,1.52,Annual Review
E02506,2024-04-25,G4,899400.0,164100.0,1063400.0,0.82,Annual Review
E02506,2025-04-01,G4,1000800.0,146700.0,1147600.0,0.91,Annual Review
E02506,2026-04-01,G4,1043100.0,165300.0,1208400.0,0.95,Joining
E02507,2025-11-04,G4,1097100.0,67600.0,1164700.0,1.0,Joining
E02507,2026-04-01,G4,1150000.0,63900.0,1213900.0,1.05,Promotion
E02508,2023-04-01,G1,374300.0,46000.0,420300.0,1.04,Annual Review
E02508,2024-04-01,G1,405700.0,16500.0,422200.0,1.13,Annual Review
E02508,2025-04-01,G1,436900.0,41300.0,478200.0,1.21,Annual Review
E02508,2026-04-01,G1,480200.0,22200.0,502400.0,1.33,Market Correction
E02509,2022-04-01,G2,426000.0,74100.0,500100.0,0.82,Market Correction
E02509,2023-04-01,G2,479300.0,59000.0,538200.0,0.92,Market Correction
E02509,2024-04-01,G2,540700.0,104100.0,644700.0,1.04,Annual Review
E02509,2025-04-01,G2,597700.0,78600.0,676300.0,1.15,Market Correction
E02509,2026-04-01,G2,618300.0,97600.0,715800.0,1.19,Promotion
E02510,2024-06-10,G4,1266900.0,122100.0,1388900.0,1.15,Market Correction
E02510,2025-04-01,G4,1359300.0,71300.0,1430600.0,1.24,Promotion
E02510,2026-04-01,G4,1521600.0,108400.0,1630000.0,1.38,Market Correction
E02511,2022-04-01,G5,1884400.0,251000.0,2135400.0,1.14,Annual Review
E02511,2023-04-01,G5,2099700.0,344600.0,2444300.0,1.27,Market Correction
E02511,2024-04-01,G5,2383700.0,296600.0,2680200.0,1.44,Annual Review
E02511,2025-04-01,G5,2609800.0,183100.0,2792900.0,1.58,Promotion
E02511,2026-04-01,G5,2865900.0,541900.0,3407800.0,1.74,Joining
E02512,2024-11-24,G2,576600.0,35900.0,612500.0,1.11,Promotion
E02512,2025-04-01,G2,600200.0,97000.0,697100.0,1.15,Promotion
E02512,2026-04-01,G2,654500.0,118600.0,773100.0,1.26,Market Correction
E02513,2022-04-01,G4,1099300.0,70300.0,1169600.0,1.0,Market Correction
E02513,2023-04-01,G4,1244800.0,73000.0,1317800.0,1.13,Annual Review
E02513,2024-04-01,G4,1348100.0,62900.0,1411000.0,1.23,Market Correction
E02513,2025-04-01,G4,1450000.0,268100.0,1718100.0,1.32,Market Correction
E02513,2026-04-01,G4,1652100.0,74000.0,1726100.0,1.5,Joining
E02514,2022-04-01,G2,445500.0,81600.0,527100.0,0.86,Joining
E02514,2023-04-01,G2,479000.0,30700.0,509700.0,0.92,Market Correction
E02514,2024-04-01,G2,506400.0,49900.0,556400.0,0.97,Annual Review
E02514,2025-04-01,G2,540500.0,89800.0,630300.0,1.04,Promotion
E02514,2026-04-01,G2,590200.0,32200.0,622400.0,1.14,Annual Review
E02515,2023-04-01,G2,576200.0,67700.0,643900.0,1.11,Joining
E02515,2024-04-01,G2,641800.0,44100.0,686000.0,1.23,Promotion
E02515,2025-04-01,G2,694400.0,66500.0,761000.0,1.34,Market Correction
E02515,2026-04-01,G2,779700.0,60800.0,840500.0,1.5,Promotion
E02516,2022-04-01,G4,1217300.0,177400.0,1394700.0,1.11,Joining
E02516,2023-04-01,G4,1272200.0,80400.0,1352600.0,1.16,Annual Review
E02516,2024-04-01,G4,1419600.0,108400.0,1528000.0,1.29,Promotion
E02516,2025-04-01,G4,1584000.0,302700.0,1886700.0,1.44,Market Correction
E02516,2026-04-01,G4,1735000.0,230400.0,1965300.0,1.58,Joining
E02517,2024-11-02,G3,617800.0,38700.0,656500.0,0.81,Joining
E02517,2025-04-01,G3,658100.0,57300.0,715500.0,0.87,Promotion
E02517,2026-04-01,G3,718500.0,117800.0,836400.0,0.95,Promotion
E02518,2022-04-01,G3,751000.0,124300.0,875300.0,0.99,Promotion
E02518,2023-04-01,G3,774100.0,68500.0,842600.0,1.02,Annual Review
E02518,2024-04-01,G3,870700.0,72900.0,943700.0,1.15,Joining
E02518,2025-04-01,G3,976300.0,150300.0,1126600.0,1.28,Market Correction
E02518,2026-04-01,G3,1046100.0,55700.0,1101800.0,1.38,Annual Review
E02520,2024-04-05,G2,554900.0,73900.0,628700.0,1.07,Promotion
E02520,2025-04-01,G2,589300.0,107600.0,696900.0,1.13,Market Correction
E02520,2026-04-01,G2,668000.0,31100.0,699100.0,1.28,Market Correction
E02521,2026-08-11,G1,329700.0,23000.0,352700.0,0.92,Annual Review
E02522,2022-04-01,G4,1025500.0,174200.0,1199700.0,0.93,Annual Review
E02522,2023-04-01,G4,1086900.0,194700.0,1281700.0,0.99,Promotion
E02522,2024-04-01,G4,1229600.0,119100.0,1348600.0,1.12,Joining
E02522,2025-04-01,G4,1360400.0,155100.0,1515500.0,1.24,Promotion
E02522,2026-04-01,G4,1482500.0,244900.0,1727400.0,1.35,Market Correction
E02523,2022-04-01,G6,2632600.0,506200.0,3138800.0,1.05,Annual Review
E02523,2023-04-01,G6,2881600.0,437500.0,3319100.0,1.15,Annual Review
E02523,2024-04-01,G6,3076200.0,126500.0,3202700.0,1.23,Annual Review
E02523,2025-04-01,G6,3448200.0,466100.0,3914300.0,1.38,Annual Review
E02523,2026-04-01,G6,3722500.0,242900.0,3965400.0,1.49,Annual Review
E02524,2022-04-01,G3,804500.0,115200.0,919700.0,1.06,Joining
E02524,2023-04-01,G3,896000.0,112900.0,1008900.0,1.18,Market Correction
E02524,2024-04-01,G3,1005000.0,75800.0,1080800.0,1.32,Annual Review
E02524,2025-04-01,G3,1050700.0,133200.0,1183900.0,1.38,Annual Review
E02524,2026-04-01,G3,1150300.0,60600.0,1210900.0,1.51,Market Correction
E02525,2022-04-01,G3,661200.0,113400.0,774500.0,0.87,Promotion
E02525,2023-04-01,G3,750900.0,53300.0,804300.0,0.99,Market Correction
E02525,2024-04-01,G3,847600.0,91200.0,938800.0,1.12,Market Correction
E02525,2025-04-01,G3,902600.0,65400.0,968000.0,1.19,Joining
E02525,2026-04-01,G3,931000.0,140100.0,1071100.0,1.22,Joining
E02527,2025-07-18,G3,731700.0,35600.0,767300.0,0.96,Market Correction
E02528,2025-05-10,G3,888300.0,59900.0,948200.0,1.17,Annual Review
E02528,2026-04-01,G3,994600.0,128100.0,1122700.0,1.31,Joining
E02529,2022-04-01,G5,1328500.0,164700.0,1493200.0,0.81,Market Correction
E02529,2023-04-01,G5,1372000.0,210600.0,1582600.0,0.83,Joining
E02529,2024-04-01,G5,1475800.0,116900.0,1592600.0,0.89,Market Correction
E02529,2025-04-01,G5,1652400.0,173000.0,1825400.0,1.0,Promotion
E02529,2026-04-01,G5,1824500.0,354100.0,2178600.0,1.11,Promotion
E02531,2023-07-10,G3,655500.0,121400.0,776900.0,0.86,Market Correction
E02531,2024-04-01,G3,708600.0,81200.0,789800.0,0.93,Market Correction
E02531,2025-04-01,G3,782900.0,101400.0,884300.0,1.03,Promotion
E02531,2026-04-01,G3,827700.0,130200.0,957900.0,1.09,Market Correction
E02532,2024-06-11,G2,441100.0,46400.0,487400.0,0.85,Market Correction
E02532,2025-04-01,G2,498800.0,90600.0,589500.0,0.96,Annual Review
E02532,2026-04-01,G2,555600.0,39400.0,595000.0,1.07,Joining
E02533,2022-04-01,G3,715700.0,115900.0,831600.0,0.94,Market Correction
E02533,2023-04-01,G3,754100.0,84800.0,838900.0,0.99,Joining
E02533,2024-04-01,G3,821500.0,133400.0,954900.0,1.08,Annual Review
E02533,2025-04-01,G3,878700.0,77400.0,956100.0,1.16,Joining
E02533,2026-04-01,G3,921200.0,49600.0,970800.0,1.21,Joining
E02534,2025-04-01,G3,707300.0,104200.0,811500.0,0.93,Market Correction
E02534,2026-04-01,G3,771200.0,143400.0,914600.0,1.01,Market Correction
E02535,2024-10-26,G2,514900.0,44900.0,559700.0,0.99,Market Correction
E02535,2025-04-01,G2,584300.0,38900.0,623200.0,1.12,Market Correction
E02535,2026-04-01,G2,637900.0,118400.0,756200.0,1.23,Market Correction
E02536,2023-04-27,G4,899800.0,99700.0,999500.0,0.82,Annual Review
E02536,2024-04-01,G4,943300.0,161100.0,1104300.0,0.86,Joining
E02536,2025-04-01,G4,1009900.0,179600.0,1189500.0,0.92,Joining
E02536,2026-04-01,G4,1085800.0,71600.0,1157400.0,0.99,Market Correction
E02537,2022-04-01,G3,828500.0,81900.0,910400.0,1.09,Promotion
E02537,2023-04-01,G3,860200.0,36100.0,896300.0,1.13,Annual Review
E02537,2024-04-01,G3,956900.0,94300.0,1051100.0,1.26,Annual Review
E02538,2024-06-09,G5,1905900.0,357700.0,2263600.0,1.16,Joining
E02538,2025-04-01,G5,2019900.0,150300.0,2170200.0,1.22,Joining
E02538,2026-04-01,G5,2169100.0,307600.0,2476600.0,1.31,Market Correction
E02539,2022-04-01,G3,783100.0,95900.0,879000.0,1.03,Annual Review
E02539,2023-04-01,G3,808700.0,120300.0,929000.0,1.06,Joining
E02539,2024-04-01,G3,852900.0,118600.0,971500.0,1.12,Market Correction
E02539,2025-04-01,G3,918000.0,161000.0,1079000.0,1.21,Promotion
E02539,2026-04-01,G3,989200.0,184900.0,1174200.0,1.3,Promotion
E02540,2025-09-12,G1,293200.0,16400.0,309600.0,0.81,Annual Review
E02540,2026-04-01,G1,323700.0,31300.0,355000.0,0.9,Market Correction
E02541,2022-04-01,G4,1076800.0,109200.0,1186000.0,0.98,Joining
E02541,2023-04-01,G4,1138400.0,224800.0,1363200.0,1.03,Promotion
E02541,2024-04-01,G4,1297400.0,229600.0,1527000.0,1.18,Joining
E02541,2025-04-01,G4,1447500.0,136900.0,1584400.0,1.32,Promotion
E02541,2026-04-01,G4,1576100.0,94800.0,1671000.0,1.43,Promotion
E02542,2023-12-11,G2,473900.0,73000.0,546900.0,0.91,Promotion
E02542,2024-04-01,G2,496600.0,93900.0,590500.0,0.96,Joining
E02542,2025-04-01,G2,536900.0,74100.0,611000.0,1.03,Annual Review
E02542,2026-04-01,G2,598800.0,64100.0,662800.0,1.15,Joining
E02543,2022-04-01,G3,804000.0,62400.0,866400.0,1.06,Promotion
E02543,2023-04-01,G3,848800.0,118600.0,967300.0,1.12,Annual Review
E02543,2024-04-01,G3,955600.0,127400.0,1083100.0,1.26,Market Correction
E02543,2025-04-01,G3,1081300.0,53500.0,1134800.0,1.42,Market Correction
E02543,2026-04-01,G3,1158700.0,214500.0,1373200.0,1.52,Market Correction
E02544,2022-04-01,G3,664300.0,106800.0,771100.0,0.87,Annual Review
E02544,2023-04-01,G3,734400.0,93700.0,828100.0,0.97,Promotion
E02544,2024-04-01,G3,801300.0,116000.0,917200.0,1.05,Promotion
E02544,2025-04-01,G3,868200.0,137600.0,1005800.0,1.14,Annual Review
E02544,2026-04-01,G3,977700.0,94300.0,1072000.0,1.29,Promotion
E02545,2022-04-01,G5,1721900.0,181100.0,1903000.0,1.04,Annual Review
E02545,2023-04-01,G5,1942800.0,200400.0,2143200.0,1.18,Annual Review
E02545,2024-04-01,G5,2058800.0,240900.0,2299600.0,1.25,Joining
E02545,2025-04-01,G5,2250800.0,217500.0,2468300.0,1.36,Annual Review
E02545,2026-04-01,G5,2493500.0,146800.0,2640300.0,1.51,Market Correction
E02546,2025-04-29,G3,712400.0,70000.0,782400.0,0.94,Market Correction
E02546,2026-04-01,G3,734500.0,49600.0,784100.0,0.97,Annual Review
E02547,2022-04-01,G1,405100.0,59200.0,464300.0,1.13,Annual Review
E02547,2023-04-01,G1,445000.0,46200.0,491200.0,1.24,Promotion
E02547,2024-04-01,G1,466900.0,54700.0,521600.0,1.3,Market Correction
E02547,2025-04-01,G1,516700.0,76900.0,593600.0,1.44,Annual Review
E02548,2024-12-20,G2,485900.0,49300.0,535200.0,0.93,Annual Review
E02548,2025-04-01,G2,523300.0,76300.0,599600.0,1.01,Joining
E02548,2026-04-01,G2,596400.0,83900.0,680400.0,1.15,Joining
E02549,2022-04-01,G2,453900.0,67900.0,521800.0,0.87,Joining
E02549,2023-04-01,G2,486600.0,79600.0,566100.0,0.94,Joining
E02549,2024-04-01,G2,525300.0,69200.0,594500.0,1.01,Annual Review
E02549,2025-04-01,G2,591000.0,44400.0,635400.0,1.14,Annual Review
E02549,2026-04-01,G2,658900.0,57000.0,715900.0,1.27,Annual Review
E02550,2022-04-01,G3,715600.0,140300.0,856000.0,0.94,Joining
E02550,2023-04-01,G3,766300.0,36100.0,802400.0,1.01,Annual Review
E02550,2024-04-01,G3,861100.0,134900.0,996000.0,1.13,Annual Review
E02550,2025-04-01,G3,890000.0,135300.0,1025300.0,1.17,Promotion
E02550,2026-04-01,G3,977400.0,161300.0,1138800.0,1.29,Market Correction
E02552,2022-04-01,G3,798100.0,78800.0,877000.0,1.05,Annual Review
E02552,2023-04-01,G3,894700.0,71200.0,965900.0,1.18,Promotion
E02552,2024-04-01,G3,949400.0,68300.0,1017700.0,1.25,Market Correction
E02552,2025-04-01,G3,983600.0,118700.0,1102300.0,1.29,Promotion
E02552,2026-04-01,G3,1091300.0,56700.0,1148000.0,1.44,Market Correction
E02553,2023-04-07,G2,589400.0,70900.0,660400.0,1.13,Annual Review
E02553,2024-04-01,G2,663700.0,55500.0,719200.0,1.28,Market Correction
E02553,2025-04-01,G2,722200.0,130900.0,853100.0,1.39,Joining
E02554,2022-04-01,G5,1586100.0,222700.0,1808800.0,0.96,Joining
E02554,2023-04-01,G5,1806500.0,228900.0,2035300.0,1.09,Promotion
E02555,2024-04-01,G3,671000.0,118500.0,789500.0,0.88,Annual Review
E02555,2025-04-01,G3,752700.0,44800.0,797600.0,0.99,Market Correction
E02555,2026-04-01,G3,824500.0,159600.0,984100.0,1.08,Market Correction
E02556,2024-09-18,G3,702000.0,73600.0,775700.0,0.92,Joining
E02556,2025-04-01,G3,770500.0,63400.0,833900.0,1.01,Joining
E02556,2026-04-01,G3,851400.0,162100.0,1013500.0,1.12,Market Correction
E02557,2026-04-01,G2,534500.0,24200.0,558800.0,1.03,Joining
E02558,2022-04-01,G5,1642200.0,90900.0,1733100.0,1.0,Market Correction
E02558,2023-04-01,G5,1812500.0,280600.0,2093100.0,1.1,Market Correction
E02558,2024-04-01,G5,1993900.0,360900.0,2354900.0,1.21,Market Correction
E02559,2024-08-18,G3,742900.0,82200.0,825100.0,0.98,Promotion
