Employee_ID,Review_Year,Performance_Rating,Goal_Achievement_Pct,Manager_Rating,Potential_Rating,Performance_Band,Succession_Readiness
E02253,2023,4.3,79.9,4.4,Low,Partially Meets,Not Ready
E02253,2024,4.4,115.2,4.1,Medium,Exceeds,Not Ready
E02253,2025,4.7,114.6,4.7,Low,Exceeds,Ready Now
E02253,2026,4.0,87.8,3.9,High,Meets,Ready Now
E02255,2022,4.8,77.6,4.3,Medium,Meets,Ready Now
E02255,2023,3.9,95.1,4.1,Medium,Partially Meets,Ready Now
E02255,2024,3.9,86.8,3.8,Low,Meets,Ready Now
E02255,2025,3.5,80.6,3.1,Low,Exceeds,Not Ready
E02255,2026,4.2,102.7,4.0,Low,Partially Meets,Ready Now
E02256,2026,2.0,69.4,1.9,Low,Exceeds,Not Ready
E02257,2022,4.0,105.7,3.9,High,Meets,Not Ready
E02257,2023,4.2,91.7,4.2,Medium,Exceeds,Ready Now
E02257,2024,3.9,90.5,4.2,Medium,Exceeds,Ready 1-2 Years
E02257,2025,3.4,90.8,3.6,Medium,Partially Meets,Ready Now
E02257,2026,3.9,96.7,3.6,Medium,Exceeds,Ready Now
E02258,2022,4.5,88.3,4.5,Medium,Outstanding,Ready Now
E02258,2023,4.6,95.7,5.0,Medium,Exceeds,Ready 1-2 Years
E02258,2024,5.0,101.1,5.0,Medium,Exceeds,Ready 1-2 Years
E02258,2025,4.8,91.2,4.9,Medium,Outstanding,Not Ready
E02258,2026,5.0,98.7,4.5,Medium,Partially Meets,Ready 1-2 Years
E02259,2022,4.2,94.3,4.3,Low,Exceeds,Ready 1-2 Years
E02259,2023,4.3,91.3,4.6,High,Meets,Ready 1-2 Years
E02260,2022,3.1,83.4,3.0,Low,Outstanding,Ready 1-2 Years
E02260,2023,2.4,81.3,2.4,Medium,Partially Meets,Not Ready
E02260,2024,2.6,73.4,2.9,Medium,Meets,Not Ready
E02261,2025,3.6,95.8,4.1,Medium,Meets,Ready Now
E02261,2026,4.1,98.2,4.2,High,Exceeds,Not Ready
E02262,2022,3.7,79.1,3.8,High,Meets,Ready 1-2 Years
E02262,2023,2.9,89.7,2.3,High,Meets,Ready Now
E02262,2024,3.4,85.6,3.2,Medium,Outstanding,Not Ready
E02262,2025,3.1,92.1,3.0,Medium,Partially Meets,Not Ready
E02262,2026,3.4,85.0,3.3,High,Partially Meets,Ready Now
E02263,2022,3.0,76.8,3.8,Low,Meets,Not Ready
E02263,2023,3.2,81.6,2.9,High,Exceeds,Not Ready
E02263,2024,3.5,84.1,3.0,Medium,Outstanding,Ready Now
E02263,2025,3.7,85.5,3.6,High,Meets,Not Ready
E02263,2026,3.0,89.5,2.7,Medium,Exceeds,Not Ready
E02264,2022,2.5,68.6,2.3,Medium,Partially Meets,Ready 1-2 Years
E02264,2023,2.8,86.0,2.7,Low,Meets,Ready 1-2 Years
E02264,2024,3.4,100.4,3.7,Medium,Meets,Not Ready
E02264,2025,2.2,73.9,2.2,Low,Meets,Ready Now
E02265,2024,2.9,73.0,2.2,Low,Meets,Not Ready
E02267,2025,3.8,81.3,3.6,Medium,Meets,Ready 1-2 Years
E02267,2026,3.0,86.3,3.5,Low,Outstanding,Ready 1-2 Years
E02268,2022,3.9,83.8,3.9,High,Outstanding,Ready 1-2 Years
E02268,2023,4.5,101.1,4.1,Medium,Outstanding,Ready Now
E02268,2024,4.0,104.6,4.0,Low,Meets,Ready Now
E02268,2025,4.2,87.8,4.1,Medium,Meets,Ready Now
E02268,2026,4.5,95.6,4.9,High,Meets,Ready Now
E02269,2025,4.1,94.7,3.9,Medium,Meets,Not Ready
E02269,2026,3.7,79.4,4.1,Medium,Exceeds,Not Ready
E02270,2023,3.8,79.7,3.7,Medium,Meets,Not Ready
E02270,2024,2.6,77.0,2.9,Low,Meets,Not Ready
E02270,2025,2.9,90.8,2.7,Medium,Exceeds,Ready 1-2 Years
E02270,2026,3.0,96.4,2.9,Medium,Meets,Ready 1-2 Years
E02271,2022,2.1,61.5,2.4,Low,Outstanding,Not Ready
E02271,2023,2.6,80.3,2.9,Medium,Meets,Ready Now
E02272,2025,4.0,111.4,3.9,Low,Partially Meets,Ready 1-2 Years
E02272,2026,3.8,84.0,3.6,Medium,Partially Meets,Not Ready
E02274,2025,3.3,73.6,4.0,Medium,Meets,Ready 1-2 Years
E02274,2026,2.5,74.6,2.4,Low,Exceeds,Ready Now
E02275,2023,3.1,79.3,2.7,Medium,Outstanding,Ready 1-2 Years
E02275,2024,3.6,86.6,3.2,Medium,Exceeds,Ready 1-2 Years
E02275,2025,3.8,83.7,3.1,Low,Meets,Ready Now
E02275,2026,3.0,81.2,3.5,Medium,Partially Meets,Ready Now
E02276,2024,3.8,78.5,3.9,Low,Meets,Not Ready
E02276,2025,3.8,82.6,4.0,Medium,Meets,Not Ready
E02276,2026,4.2,83.5,4.3,Medium,Meets,Not Ready
E02277,2024,4.5,103.1,4.4,Medium,Outstanding,Ready Now
E02277,2025,3.9,78.9,3.8,Medium,Partially Meets,Ready Now
E02277,2026,3.4,73.4,3.5,High,Meets,Ready Now
E02278,2022,3.6,102.5,3.9,Low,Exceeds,Ready Now
E02278,2023,4.0,83.2,4.5,Medium,Meets,Ready 1-2 Years
E02278,2024,3.4,88.5,3.4,Medium,Meets,Ready 1-2 Years
E02278,2025,3.6,71.4,3.9,High,Exceeds,Ready 1-2 Years
E02278,2026,3.7,78.8,2.7,Low,Meets,Ready Now
E02279,2022,3.3,74.7,3.1,High,Exceeds,Not Ready
E02279,2023,3.5,83.4,3.3,Low,Partially Meets,Not Ready
E02279,2024,3.2,95.0,3.1,Low,Outstanding,Ready Now
E02279,2025,3.2,82.4,3.7,Low,Exceeds,Ready Now
E02279,2026,3.5,73.7,3.5,Low,Exceeds,Not Ready
E02280,2024,3.7,90.9,3.5,Medium,Meets,Ready 1-2 Years
E02280,2025,3.7,99.4,3.7,Low,Partially Meets,Ready 1-2 Years
E02280,2026,3.6,83.2,3.6,Medium,Meets,Not Ready
E02281,2026,2.7,70.6,3.1,Medium,Meets,Not Ready
E02282,2022,3.6,95.0,3.3,Low,Meets,Ready Now
E02282,2023,3.7,88.4,3.5,Medium,Outstanding,Ready Now
E02282,2024,3.9,80.3,4.0,Medium,Partially Meets,Ready 1-2 Years
E02282,2025,3.8,88.5,3.7,Medium,Outstanding,Not Ready
E02282,2026,4.2,88.2,3.9,Low,Outstanding,Ready 1-2 Years
E02283,2026,2.9,71.9,3.0,Medium,Meets,Ready 1-2 Years
E02284,2025,3.1,98.7,2.9,Medium,Exceeds,Ready Now
E02284,2026,2.5,81.5,2.2,Low,Outstanding,Ready Now
E02285,2022,3.6,82.2,3.6,Medium,Exceeds,Not Ready
E02285,2023,3.3,86.1,3.8,Low,Exceeds,Ready Now
E02285,2024,3.3,89.5,3.4,Medium,Meets,Not Ready
E02285,2025,3.2,84.3,2.9,High,Meets,Ready Now
E02285,2026,3.6,78.2,3.5,Medium,Meets,Not Ready
E02286,2025,3.2,63.5,3.1,Medium,Exceeds,Ready Now
E02286,2026,2.5,66.3,2.7,Medium,Meets,Ready 1-2 Years
E02287,2022,3.3,87.9,3.1,Low,Partially Meets,Ready Now
E02287,2023,3.1,65.9,3.0,Medium,Partially Meets,Ready Now
E02287,2024,3.4,90.0,3.6,High,Partially Meets,Ready 1-2 Years
E02287,2025,3.2,76.3,2.9,High,Meets,Not Ready
E02287,2026,3.1,80.1,3.7,Low,Exceeds,Ready 1-2 Years
E02288,2026,2.8,92.5,3.0,Medium,Meets,Ready Now
E02289,2025,3.4,99.3,3.8,Medium,Outstanding,Ready 1-2 Years
E02289,2026,3.3,102.4,3.4,Medium,Partially Meets,Ready Now
E02290,2026,3.5,90.4,2.9,Medium,Outstanding,Ready Now
E02291,2023,5.0,107.9,5.0,Medium,Exceeds,Ready 1-2 Years
E02291,2024,4.3,103.8,4.7,Medium,Meets,Ready Now
E02291,2025,4.7,94.4,4.7,Low,Meets,Ready 1-2 Years
E02291,2026,4.1,97.6,4.1,Medium,Outstanding,Not Ready
E02292,2024,3.9,87.1,3.6,Medium,Meets,Ready 1-2 Years
E02292,2025,3.9,88.0,4.9,Low,Exceeds,Ready 1-2 Years
E02292,2026,4.0,96.8,4.2,Medium,Meets,Ready 1-2 Years
E02293,2022,4.2,90.9,4.5,Medium,Exceeds,Not Ready
E02293,2023,3.5,72.6,3.5,Low,Meets,Not Ready
E02293,2024,3.9,84.9,4.3,Low,Outstanding,Not Ready
E02293,2025,3.6,76.9,3.8,Medium,Partially Meets,Ready 1-2 Years
E02293,2026,3.4,75.4,3.5,Medium,Outstanding,Ready Now
E02294,2024,3.5,83.6,3.5,Medium,Meets,Ready Now
E02294,2025,3.8,86.3,3.4,Medium,Exceeds,Ready Now
E02294,2026,3.6,85.0,3.7,Medium,Meets,Not Ready
E02295,2022,2.9,84.8,2.9,Medium,Exceeds,Ready Now
E02295,2023,3.3,92.7,3.2,Medium,Partially Meets,Ready Now
E02295,2024,2.7,75.0,2.9,Medium,Meets,Ready Now
E02295,2025,3.4,87.5,3.3,Medium,Meets,Ready 1-2 Years
E02295,2026,2.5,89.7,2.6,Medium,Meets,Ready Now
E02296,2025,4.6,93.2,4.3,Medium,Exceeds,Not Ready
E02296,2026,3.5,86.5,3.5,Medium,Exceeds,Ready 1-2 Years
E02297,2026,5.0,88.9,5.0,High,Partially Meets,Ready Now
E02298,2022,3.4,85.4,3.4,Medium,Partially Meets,Not Ready
E02298,2023,3.2,70.7,3.6,High,Partially Meets,Ready 1-2 Years
E02298,2024,3.5,81.2,3.8,Medium,Partially Meets,Ready 1-2 Years
E02298,2025,3.7,78.6,3.9,Medium,Partially Meets,Not Ready
E02298,2026,3.3,87.9,3.2,Medium,Partially Meets,Not Ready
E02299,2022,3.7,91.5,4.0,Medium,Outstanding,Ready 1-2 Years
E02299,2023,3.3,62.9,3.0,Medium,Partially Meets,Ready 1-2 Years
E02299,2024,4.1,108.9,3.7,Medium,Meets,Ready 1-2 Years
E02299,2025,3.4,94.8,4.2,Medium,Partially Meets,Ready Now
E02299,2026,3.6,83.4,3.1,Low,Partially Meets,Ready 1-2 Years
E02300,2022,4.0,92.9,4.0,Medium,Partially Meets,Ready Now
E02300,2023,3.7,91.7,3.1,Medium,Meets,Ready Now
E02300,2024,3.6,81.8,3.6,Medium,Exceeds,Ready Now
E02300,2025,3.0,60.3,2.8,Medium,Exceeds,Ready 1-2 Years
E02300,2026,3.0,81.0,3.4,Low,Meets,Ready Now
E02301,2023,3.0,88.2,3.1,High,Outstanding,Ready Now
E02301,2024,3.8,92.4,3.5,High,Partially Meets,Ready 1-2 Years
E02301,2025,3.1,81.1,3.1,Low,Meets,Not Ready
E02301,2026,3.7,87.9,4.0,High,Meets,Ready Now
E02302,2022,4.2,92.8,4.0,Low,Meets,Ready Now
E02302,2023,5.0,96.3,4.8,Medium,Partially Meets,Not Ready
E02302,2024,4.1,67.2,3.6,Medium,Meets,Not Ready
E02302,2025,4.5,96.2,4.6,High,Meets,Not Ready
E02302,2026,4.8,88.5,5.0,Medium,Outstanding,Ready 1-2 Years
E02303,2024,3.6,79.0,3.4,Medium,Partially Meets,Ready Now
E02303,2025,3.7,87.6,3.8,Medium,Exceeds,Ready 1-2 Years
E02303,2026,3.5,85.6,3.7,Medium,Partially Meets,Not Ready
E02304,2022,3.4,74.0,3.7,High,Exceeds,Ready 1-2 Years
E02304,2023,3.5,91.7,4.0,Medium,Meets,Ready Now
E02304,2024,3.4,73.8,3.4,Medium,Outstanding,Ready Now
E02304,2025,3.1,83.0,3.5,Medium,Meets,Ready 1-2 Years
E02304,2026,3.0,80.7,2.9,Medium,Partially Meets,Ready Now
E02305,2025,3.4,52.3,3.8,Low,Outstanding,Not Ready
E02305,2026,3.8,87.1,3.5,Medium,Meets,Ready 1-2 Years
E02306,2024,3.5,92.3,3.9,Medium,Exceeds,Ready 1-2 Years
E02306,2025,3.4,88.7,2.9,Medium,Exceeds,Not Ready
E02306,2026,3.2,92.1,2.7,High,Outstanding,Not Ready
E02307,2022,3.7,91.3,3.8,Medium,Meets,Ready 1-2 Years
E02307,2023,4.2,92.0,4.3,Medium,Partially Meets,Not Ready
E02307,2024,3.9,90.6,4.6,Low,Meets,Not Ready
E02307,2025,3.4,79.6,3.2,Medium,Meets,Not Ready
E02307,2026,3.9,83.1,3.8,Medium,Outstanding,Ready 1-2 Years
E02308,2022,3.0,93.0,3.1,Low,Partially Meets,Ready Now
E02308,2023,3.8,87.5,3.9,Medium,Partially Meets,Not Ready
E02308,2024,3.3,83.5,3.4,Medium,Outstanding,Ready 1-2 Years
E02308,2025,3.0,93.4,2.8,High,Meets,Ready Now
E02308,2026,3.7,61.3,3.4,Medium,Outstanding,Ready 1-2 Years
E02309,2024,3.7,87.2,3.5,Medium,Outstanding,Not Ready
E02309,2025,3.4,101.3,2.9,Low,Outstanding,Ready Now
E02309,2026,3.6,80.7,3.9,High,Meets,Not Ready
E02310,2026,3.1,88.0,3.1,Medium,Exceeds,Not Ready
E02311,2022,3.9,92.8,3.7,Medium,Outstanding,Ready Now
E02311,2023,4.4,110.7,4.8,Medium,Partially Meets,Ready 1-2 Years
E02311,2024,4.1,88.8,3.9,High,Partially Meets,Ready Now
E02311,2025,4.4,77.7,4.3,High,Meets,Ready Now
E02311,2026,4.2,86.7,3.9,Medium,Exceeds,Not Ready
E02312,2022,4.5,78.4,4.5,Low,Meets,Ready 1-2 Years
E02312,2023,4.8,101.7,4.7,Medium,Exceeds,Ready Now
E02312,2024,4.9,75.5,4.9,Medium,Exceeds,Ready 1-2 Years
E02312,2025,5.0,86.1,5.0,Low,Exceeds,Ready Now
E02312,2026,4.4,98.1,4.9,Medium,Partially Meets,Ready 1-2 Years
E02314,2025,3.6,96.6,4.4,Medium,Partially Meets,Ready Now
E02314,2026,3.2,82.8,2.9,Low,Partially Meets,Not Ready
E02315,2022,3.9,93.6,3.8,Low,Meets,Ready Now
E02315,2023,4.5,86.0,4.6,Medium,Exceeds,Ready Now
E02315,2024,3.3,103.1,3.3,Low,Meets,Ready 1-2 Years
E02315,2025,3.8,88.3,3.7,Medium,Meets,Ready 1-2 Years
E02315,2026,3.9,103.7,3.9,Medium,Meets,Ready Now
E02316,2022,3.5,89.6,3.4,Low,Exceeds,Not Ready
E02316,2023,3.9,102.7,3.6,Medium,Exceeds,Not Ready
E02316,2024,4.0,102.1,4.1,Medium,Outstanding,Ready 1-2 Years
E02316,2025,4.1,84.5,4.3,Medium,Partially Meets,Ready Now
E02316,2026,3.9,87.5,4.1,Medium,Exceeds,Ready Now
E02317,2022,3.3,102.7,3.8,Medium,Meets,Ready 1-2 Years
E02317,2023,4.5,81.1,4.0,Medium,Meets,Not Ready
E02317,2024,3.7,81.5,3.5,High,Meets,Not Ready
E02317,2025,3.3,71.7,2.9,Medium,Meets,Not Ready
E02317,2026,3.7,83.6,4.0,Medium,Exceeds,Not Ready
E02318,2024,3.0,68.3,2.7,Medium,Meets,Ready 1-2 Years
E02318,2025,3.0,66.2,2.9,High,Exceeds,Ready 1-2 Years
E02318,2026,2.7,64.9,2.7,Medium,Partially Meets,Ready 1-2 Years
E02319,2022,3.8,92.3,4.3,Low,Partially Meets,Ready 1-2 Years
E02319,2023,3.8,75.7,3.8,Medium,Exceeds,Ready Now
E02319,2024,3.4,93.2,3.6,Medium,Meets,Ready 1-2 Years
E02319,2025,3.1,73.7,3.1,Low,Outstanding,Ready Now
E02319,2026,4.1,88.6,3.9,Medium,Exceeds,Ready 1-2 Years
E02320,2022,4.8,90.4,5.0,Medium,Exceeds,Ready Now
E02320,2023,5.0,102.0,5.0,Medium,Partially Meets,Ready Now
E02320,2024,5.0,73.4,4.8,Medium,Meets,Not Ready
E02321,2022,4.4,90.3,4.6,Medium,Meets,Ready 1-2 Years
E02321,2023,3.5,90.3,3.3,Low,Meets,Not Ready
E02321,2024,4.9,90.5,5.0,Low,Outstanding,Not Ready
E02321,2025,4.4,103.2,4.6,Medium,Outstanding,Ready Now
E02321,2026,4.7,99.7,4.8,Medium,Outstanding,Ready 1-2 Years
E02322,2022,4.6,120.0,4.5,Medium,Outstanding,Ready Now
E02322,2023,4.5,97.9,3.9,Low,Outstanding,Ready Now
E02322,2024,4.6,103.2,4.4,Medium,Exceeds,Not Ready
E02322,2025,4.4,81.2,4.3,Low,Meets,Not Ready
E02322,2026,4.0,102.0,4.0,Medium,Exceeds,Ready 1-2 Years
E02323,2022,3.8,101.6,3.5,Low,Partially Meets,Not Ready
E02323,2023,3.4,91.4,3.3,Medium,Meets,Not Ready
E02323,2024,3.9,99.2,4.2,High,Meets,Ready 1-2 Years
E02323,2025,3.3,72.5,3.6,High,Meets,Ready 1-2 Years
E02323,2026,4.1,108.1,4.3,Medium,Exceeds,Ready Now
E02324,2022,3.4,74.7,3.4,Medium,Meets,Ready 1-2 Years
E02324,2023,3.7,69.3,3.9,High,Exceeds,Ready 1-2 Years
E02324,2024,3.5,75.9,4.0,High,Exceeds,Not Ready
E02324,2025,3.2,86.8,3.4,Medium,Partially Meets,Ready Now
E02324,2026,3.4,90.6,3.5,Medium,Meets,Ready Now
E02325,2023,3.7,104.5,3.3,High,Meets,Ready 1-2 Years
E02325,2024,3.5,82.2,3.3,Medium,Partially Meets,Ready Now
E02325,2025,3.0,85.2,2.7,Medium,Meets,Ready Now
E02325,2026,3.3,88.5,3.1,Low,Meets,Ready 1-2 Years
E02326,2022,4.0,89.7,4.1,Low,Meets,Not Ready
E02327,2023,3.5,53.7,3.8,Medium,Partially Meets,Ready 1-2 Years
E02327,2024,3.8,86.7,3.8,Medium,Exceeds,Not Ready
E02327,2025,4.2,86.9,3.7,Low,Exceeds,Ready Now
E02327,2026,3.9,76.9,4.0,Medium,Partially Meets,Not Ready
E02328,2024,2.5,67.2,2.5,High,Partially Meets,Ready 1-2 Years
E02328,2025,2.1,75.6,2.5,Low,Outstanding,Not Ready
E02328,2026,2.6,60.9,2.5,Medium,Partially Meets,Not Ready
E02329,2022,3.6,77.2,3.8,Medium,Outstanding,Ready 1-2 Years
E02329,2023,4.1,95.4,4.1,High,Partially Meets,Ready Now
E02329,2024,4.0,104.4,3.9,Low,Partially Meets,Ready Now
E02329,2025,4.4,93.6,4.6,Medium,Meets,Not Ready
E02329,2026,3.7,101.0,2.9,Medium,Meets,Ready Now
E02330,2024,2.8,84.5,2.6,Medium,Meets,Ready Now
E02330,2025,2.7,91.6,2.4,Low,Meets,Ready 1-2 Years
E02330,2026,2.5,68.1,2.5,Medium,Meets,Ready 1-2 Years
E02331,2024,2.4,81.1,1.9,Low,Exceeds,Not Ready
E02331,2025,2.7,88.0,2.6,Medium,Meets,Ready 1-2 Years
E02331,2026,2.3,79.3,2.0,Medium,Exceeds,Not Ready
E02332,2025,3.3,77.1,3.3,Low,Meets,Not Ready
E02332,2026,4.1,74.4,3.7,Medium,Meets,Ready 1-2 Years
E02333,2026,2.8,85.2,3.1,Medium,Meets,Not Ready
E02334,2022,3.7,84.1,3.7,Medium,Partially Meets,Not Ready
E02334,2023,3.4,93.2,3.2,Medium,Partially Meets,Ready 1-2 Years
E02334,2024,3.2,89.2,3.1,Medium,Meets,Not Ready
E02334,2025,3.7,73.4,3.7,Low,Meets,Ready Now
E02334,2026,2.7,93.2,2.9,Low,Outstanding,Ready 1-2 Years
E02335,2023,3.6,95.2,3.9,Low,Meets,Ready Now
E02335,2024,3.3,81.6,3.2,High,Exceeds,Not Ready
E02335,2025,2.7,66.7,3.1,Medium,Partially Meets,Ready 1-2 Years
E02335,2026,2.8,87.1,3.0,Medium,Meets,Ready 1-2 Years
E02336,2022,5.0,116.7,5.0,Medium,Outstanding,Not Ready
E02336,2023,4.9,104.2,4.7,High,Partially Meets,Ready 1-2 Years
E02336,2024,5.0,97.0,4.7,Medium,Meets,Not Ready
E02336,2025,5.0,81.8,5.0,Medium,Meets,Ready 1-2 Years
E02336,2026,5.0,94.6,4.9,Low,Meets,Ready Now
E02337,2024,2.7,118.4,3.3,High,Outstanding,Not Ready
E02337,2025,2.6,64.1,2.6,Medium,Partially Meets,Not Ready
E02337,2026,2.2,71.9,2.5,Medium,Outstanding,Ready Now
E02338,2022,4.1,75.5,4.4,Medium,Meets,Ready 1-2 Years
E02338,2023,3.9,76.6,4.1,Low,Meets,Ready Now
E02338,2024,4.5,92.6,4.4,Low,Partially Meets,Ready Now
E02338,2025,4.9,102.8,5.0,Medium,Outstanding,Ready 1-2 Years
E02338,2026,3.9,86.9,4.0,Medium,Outstanding,Not Ready
E02339,2024,3.7,95.8,3.7,Medium,Partially Meets,Ready 1-2 Years
E02339,2025,3.1,73.4,3.5,Medium,Meets,Ready 1-2 Years
E02339,2026,3.3,99.0,3.3,Medium,Exceeds,Not Ready
E02340,2025,4.1,102.7,3.9,Low,Exceeds,Ready Now
E02340,2026,2.7,78.4,3.0,Medium,Partially Meets,Not Ready
E02341,2022,2.8,89.7,2.2,Medium,Exceeds,Ready Now
E02341,2023,2.8,77.2,3.0,Medium,Meets,Not Ready
E02341,2024,2.0,73.5,2.0,Medium,Meets,Ready 1-2 Years
E02341,2025,2.5,83.7,2.5,Medium,Outstanding,Not Ready
E02341,2026,2.1,102.5,1.5,Medium,Partially Meets,Ready Now
E02342,2022,3.3,75.3,3.2,Low,Meets,Not Ready
E02342,2023,3.7,93.2,4.0,Low,Outstanding,Ready 1-2 Years
E02342,2024,3.5,93.1,3.7,Medium,Partially Meets,Ready Now
E02342,2025,4.1,83.6,4.2,Medium,Meets,Not Ready
E02342,2026,3.3,94.9,3.1,Medium,Outstanding,Ready 1-2 Years
E02343,2022,4.5,79.5,4.3,Medium,Outstanding,Not Ready
E02343,2023,4.0,88.4,3.7,Low,Exceeds,Not Ready
E02343,2024,3.6,77.7,3.9,Low,Meets,Ready Now
E02343,2025,3.8,86.9,3.5,Low,Outstanding,Not Ready
E02343,2026,3.8,87.0,3.8,Low,Meets,Not Ready
E02344,2022,2.4,82.0,2.2,Medium,Partially Meets,Ready 1-2 Years
E02344,2023,2.7,89.0,2.7,Medium,Meets,Ready Now
E02344,2024,3.0,88.0,2.7,Medium,Exceeds,Not Ready
E02344,2025,3.4,78.0,3.9,Medium,Exceeds,Ready 1-2 Years
E02344,2026,2.6,87.6,2.1,Medium,Meets,Not Ready
E02345,2022,4.1,103.4,3.8,Low,Meets,Ready Now
E02345,2023,3.9,81.7,3.5,Medium,Partially Meets,Not Ready
E02345,2024,4.2,104.2,4.0,Medium,Outstanding,Ready Now
E02345,2025,3.9,80.3,3.9,Medium,Meets,Ready Now
E02345,2026,3.8,86.1,4.3,High,Outstanding,Ready 1-2 Years
E02346,2025,3.5,95.4,3.2,High,Partially Meets,Ready 1-2 Years
E02346,2026,3.2,88.9,3.1,Medium,Meets,Ready Now
E02349,2025,3.6,77.0,3.8,Medium,Exceeds,Ready Now
E02349,2026,3.6,97.9,3.7,Medium,Outstanding,Not Ready
E02350,2022,4.0,92.8,3.8,High,Meets,Not Ready
E02350,2023,3.6,61.8,3.7,Low,Exceeds,Not Ready
E02350,2024,4.2,90.9,4.7,Medium,Outstanding,Ready Now
E02350,2025,3.6,83.6,3.9,Medium,Meets,Not Ready
E02350,2026,3.7,91.0,4.1,Medium,Exceeds,Ready 1-2 Years
E02351,2022,4.8,90.4,4.8,Medium,Meets,Not Ready
E02351,2023,4.6,96.9,4.0,Medium,Exceeds,Not Ready
E02351,2024,5.0,89.6,4.7,Low,Partially Meets,Ready Now
E02351,2025,5.0,96.8,5.0,High,Meets,Ready Now
E02351,2026,5.0,83.2,5.0,Medium,Outstanding,Ready Now
E02352,2024,3.9,84.2,4.0,High,Meets,Ready 1-2 Years
E02353,2023,3.5,86.8,3.8,Medium,Meets,Ready 1-2 Years
E02353,2024,3.4,97.2,3.3,Medium,Exceeds,Not Ready
E02353,2025,3.8,68.1,3.7,Medium,Exceeds,Ready Now
E02353,2026,3.4,96.7,3.2,Low,Meets,Not Ready
E02354,2022,2.8,70.3,2.6,High,Outstanding,Ready Now
E02354,2023,3.2,96.0,3.7,High,Partially Meets,Ready 1-2 Years
E02354,2024,2.4,88.2,2.3,High,Partially Meets,Not Ready
E02354,2025,3.6,88.2,4.2,Medium,Outstanding,Ready Now
E02354,2026,4.0,95.8,4.2,Medium,Meets,Not Ready
E02355,2022,2.5,85.7,2.8,Medium,Exceeds,Not Ready
E02355,2023,2.8,79.3,2.4,Low,Outstanding,Ready 1-2 Years
E02355,2024,2.7,69.4,2.9,Medium,Outstanding,Not Ready
E02355,2025,2.5,83.7,2.1,Medium,Meets,Not Ready
E02355,2026,3.2,87.5,2.6,Medium,Meets,Ready Now
E02356,2022,3.8,85.2,3.4,Medium,Partially Meets,Ready 1-2 Years
E02356,2023,3.7,83.5,3.5,High,Exceeds,Ready 1-2 Years
E02356,2024,3.5,78.7,3.1,Low,Meets,Ready 1-2 Years
E02356,2025,3.9,103.4,3.6,Medium,Meets,Ready 1-2 Years
E02356,2026,4.0,89.6,4.5,Medium,Exceeds,Ready Now
E02357,2024,3.1,78.9,3.4,Medium,Meets,Ready Now
E02357,2025,2.9,53.9,2.2,High,Exceeds,Not Ready
E02357,2026,3.2,78.7,3.5,Medium,Outstanding,Ready Now
E02358,2026,2.8,85.6,2.8,Medium,Exceeds,Not Ready
E02359,2023,3.5,90.0,3.6,Medium,Outstanding,Ready 1-2 Years
E02359,2024,3.5,89.0,3.7,Medium,Meets,Ready Now
E02359,2025,4.1,82.1,3.9,Medium,Exceeds,Ready Now
E02359,2026,4.0,66.2,3.8,Medium,Outstanding,Ready 1-2 Years
E02360,2022,4.0,105.5,4.1,Medium,Meets,Ready 1-2 Years
E02361,2022,3.7,79.0,3.6,Low,Meets,Ready 1-2 Years
E02361,2023,4.1,84.6,4.3,Medium,Meets,Not Ready
E02361,2024,3.0,72.6,2.8,Medium,Meets,Ready Now
E02361,2025,2.9,88.5,2.8,High,Outstanding,Ready 1-2 Years
E02361,2026,3.8,90.3,4.0,Medium,Outstanding,Not Ready
E02363,2022,3.6,80.4,4.3,Medium,Exceeds,Ready 1-2 Years
E02363,2023,3.0,62.8,2.8,Medium,Outstanding,Ready 1-2 Years
E02363,2024,2.5,87.9,2.2,Medium,Outstanding,Ready 1-2 Years
E02363,2025,3.5,82.1,4.0,Medium,Partially Meets,Ready Now
E02363,2026,3.6,70.4,3.7,High,Meets,Ready 1-2 Years
E02364,2022,5.0,87.7,5.0,Low,Partially Meets,Ready Now
E02364,2023,4.7,89.7,4.7,Low,Exceeds,Not Ready
E02364,2024,5.0,95.7,4.4,High,Outstanding,Ready 1-2 Years
E02364,2025,4.6,80.8,4.2,Medium,Exceeds,Ready Now
E02364,2026,5.0,99.2,5.0,Medium,Meets,Ready Now
E02365,2023,3.3,78.4,3.1,Low,Meets,Ready 1-2 Years
E02365,2024,3.7,87.0,3.6,Medium,Outstanding,Not Ready
E02365,2025,3.1,74.8,2.8,Medium,Meets,Ready 1-2 Years
E02365,2026,3.5,72.7,3.5,Low,Meets,Ready 1-2 Years
E02366,2023,2.1,73.0,2.4,Medium,Outstanding,Ready 1-2 Years
E02366,2024,2.5,84.8,3.0,High,Meets,Ready 1-2 Years
E02366,2025,2.3,60.1,2.2,High,Partially Meets,Ready 1-2 Years
E02366,2026,2.6,69.3,2.3,Low,Exceeds,Ready 1-2 Years
E02367,2022,3.2,74.9,2.9,Medium,Meets,Ready 1-2 Years
E02367,2023,2.6,77.4,2.6,Medium,Exceeds,Not Ready
E02367,2024,2.8,81.8,2.7,Medium,Partially Meets,Ready Now
E02367,2025,3.1,69.4,3.2,Low,Partially Meets,Ready Now
E02367,2026,3.0,98.2,3.1,Low,Outstanding,Not Ready
E02368,2024,4.0,88.8,4.4,Medium,Outstanding,Ready 1-2 Years
